transaction_id,user_id,receiver_id,amount,timestamp,is_fraud,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score
TXN0014264,USR01579,MRC0179,222.4,14-10-2024 18:43,0,0,0,0,0,0.6312
TXN0014265,USR00811,MRC0335,2870.49,23-06-2024 17:56,1,0,0,0,1,2.805
TXN0014266,USR00339,USR00753,303.02,27-08-2024 16:00,0,0,0,0,0,0.4962
TXN0014267,USR00511,MRC0324,525.54,01-07-2024 19:15,0,0,0,1,0,0.4752
TXN0014268,USR00762,MRC0056,474.98,15-12-2024 00:54,1,1,0,1,4,0.2713
TXN0014269,USR00424,USR01230,226.62,16-04-2024 13:04,0,0,0,0,0,0.5556
TXN0014270,USR00328,USR00723,734.37,25-03-2024 00:12,0,0,0,0,1,0.7864
TXN0014271,USR01939,MRC0333,481.37,31-05-2024 01:44,0,0,0,1,2,1.1287
TXN0014272,USR01483,MRC0379,1116.61,17-10-2024 03:34,0,0,0,0,0,0.5023
TXN0014273,USR00913,MRC0037,599.76,30-07-2024 11:25,0,0,0,0,3,0.105
TXN0014274,USR00397,USR00937,266.71,09-01-2024 11:35,0,0,0,0,,0.6289
TXN0014275,USR01682,MRC0003,113.52,29-11-2024 09:58,1,0,0,1,3,0.6979
TXN0014276,USR01495,MRC0069,276.94,11-06-2024 10:08,0,0,0,0,1,0.0424
TXN0014277,USR00110,MRC0339,143.87,16-05-2024 20:25,0,0,0,0,0,0.4626
TXN0014278,USR01598,USR01512,719.6,19-11-2024 08:10,0,0,0,0,0,1.9592
TXN0014279,USR01269,MRC0295,803.98,13-07-2024 07:33,0,0,0,1,0,0.2901
TXN0014280,USR01498,MRC0340,1693.38,31-03-2024 17:39,0,0,0,0,2,0.3546
TXN0014281,USR00456,MRC0018,472.74,23-06-2024 23:45,0,0,0,1,1,0.3919
TXN0014282,USR01773,MRC0146,233.97,04-02-2024 05:21,0,0,0,0,0,0.5286
TXN0014283,USR00669,MRC0291,1018.48,16-07-2024 06:49,0,0,0,0,3,3.8064
TXN0014284,USR00125,MRC0206,349.39,05-01-2024 19:19,0,0,1,0,4,0.7037
TXN0014285,USR00398,MRC0113,2858.67,20-01-2024 10:21,0,0,0,3,0,1.3226
TXN0014286,USR01181,MRC0242,952.61,09-06-2024 23:33,0,0,0,0,1,0.1231
TXN0014287,USR00173,USR01235,274.1,03-06-2024 18:27,0,0,0,1,0,0.2758
TXN0014288,USR01210,MRC0390,1141.1,08-12-2024 20:09,0,0,0,0,0,1.7218
TXN0014289,USR01762,MRC0247,990.12,15-03-2024 14:28,0,0,0,0,2,0.4655
TXN0014290,USR00503,USR01650,245.7,16-02-2024 15:16,0,0,1,0,0,0.6668
TXN0014291,USR01373,MRC0151,343.44,15-09-2024 17:18,0,0,0,0,0,0.4154
TXN0014292,USR00408,MRC0095,814.3,08-06-2024 23:27,1,0,0,0,0,0.2191
TXN0014293,USR00321,MRC0155,616.88,06-10-2024 11:08,0,0,0,1,0,0.7345
TXN0014294,USR00196,MRC0291,1698.88,02-03-2024 01:30,0,0,0,0,0,0.7825
TXN0014295,USR00973,MRC0323,313.98,14-11-2024 19:20,0,0,0,0,2,0.7425
TXN0014296,USR00505,MRC0337,2636.65,13-09-2024 02:29,0,0,0,0,1,2.4264
TXN0014297,USR01664,MRC0192,4399.73,19-12-2024 01:11,0,0,0,0,0,1.7618
TXN0014298,USR00281,MRC0224,335.94,07-08-2024 12:38,1,0,0,0,1,0.263
TXN0014299,USR01965,MRC0137,937.01,24-08-2024 19:05,0,0,0,0,0,0.3077
TXN0014300,USR00628,MRC0116,89.26,17-08-2024 06:57,0,0,0,0,0,0.6902
TXN0014301,USR01285,MRC0260,666.78,22-07-2024 07:51,0,0,0,0,0,0.4031
TXN0014302,USR00510,MRC0293,960.66,08-04-2024 07:38,0,0,0,0,0,0.6678
TXN0014303,USR00063,MRC0051,463.79,20-10-2024 13:23,0,0,0,0,0,0.5099
TXN0014304,USR00146,USR00613,448.79,10-12-2024 08:14,0,0,0,0,0,0.3109
TXN0014305,USR01978,MRC0017,1063.53,31-07-2024 10:16,0,0,0,0,0,0.2016
TXN0014306,USR01618,USR00109,2741.01,09-06-2024 12:26,0,0,0,0,0,2.1038
TXN0014307,USR00419,USR01883,599.29,18-03-2024 02:08,0,0,0,0,0,2.3402
TXN0014308,USR00023,MRC0124,578.26,08-06-2024 09:35,0,0,0,0,0,0.8918
TXN0014309,USR01146,USR01551,4011.03,11-03-2024 16:50,0,0,0,0,0,2.3316
TXN0014310,USR01320,MRC0343,472.44,17-03-2024 12:15,0,0,0,0,0,0.1053
TXN0014311,USR00324,MRC0086,648.4,14-11-2024 03:03,0,1,1,1,1,0.0126
TXN0014312,USR00150,MRC0338,140,28-06-2024 22:13,0,0,0,1,0,0.7957
TXN0014313,USR00376,USR00575,2214.12,29-03-2024 05:13,1,1,1,0,0,0.1789
TXN0014314,USR00662,MRC0099,1437.43,18-03-2024 10:06,0,0,0,0,0,1.0945
TXN0014315,USR01572,MRC0065,14322.32,12-09-2024 05:36,0,0,0,0,0,11.3592
TXN0014316,USR00880,MRC0371,2463.62,01-10-2024 02:10,0,0,0,0,0,0.3697
TXN0014317,USR00010,MRC0243,714.08,19-10-2024 01:15,0,0,0,0,1,0.5321
TXN0014318,USR01188,MRC0323,582.08,16-11-2024 16:43,0,0,0,0,0,0.4349
TXN0014319,USR01850,MRC0086,204.91,01-07-2024 10:30,0,0,0,0,3,0.0335
TXN0014320,USR00978,USR00083,265.77,26-07-2024 01:59,1,0,0,0,0,0.0154
TXN0014321,USR01068,MRC0050,580.84,25-05-2024 12:57,0,0,0,0,1,0.062
TXN0014322,USR01586,MRC0365,649.16,23-07-2024 06:01,0,0,0,2,0,0.5101
TXN0014323,USR01887,USR01380,1384.4,30-05-2024 12:04,0,0,0,0,3,1.3082
TXN0014324,USR01079,USR00719,968.82,17-10-2024 08:54,0,0,0,0,4,0.046
TXN0014325,USR01584,MRC0211,266.31,06-03-2024 17:14,0,0,0,0,3,0.4549
TXN0014326,USR01281,MRC0303,176.12,22-07-2024 10:19,0,0,0,0,0,0.2702
TXN0014327,USR01952,MRC0208,218.78,01-01-2024 19:53,0,0,0,0,1,0.3635
TXN0014328,USR00837,MRC0069,1119.74,24-05-2024 05:40,0,0,0,1,0,0.6472
TXN0014329,USR00840,MRC0035,759.59,16-01-2024 07:34,0,0,0,4,0,0.0397
TXN0014330,USR01072,MRC0032,2118.07,09-12-2024 09:32,0,0,0,0,0,1.8697
TXN0014331,USR01780,USR00628,150.76,29-05-2024 16:14,0,0,0,0,1,0.2746
TXN0014332,USR00002,MRC0003,578.61,24-05-2024 01:57,0,0,0,0,0,0.3479
TXN0014333,USR00787,USR01467,1764.87,28-09-2024 16:20,0,0,0,1,0,0.3384
TXN0014334,USR01790,MRC0300,662.78,16-05-2024 17:23,1,0,0,2,0,0.4879
TXN0014335,USR00837,USR01968,769.17,27-02-2024 14:56,0,0,0,1,0,0.1315
TXN0014336,USR01041,USR00581,161.79,26-02-2024 03:41,0,0,0,0,0,0.6656
TXN0014337,USR00009,MRC0221,1934.38,16-12-2024 17:22,0,0,0,1,1,0.336
TXN0014338,USR01590,MRC0224,2156.69,26-11-2024 20:34,0,0,0,0,0,3.3889
TXN0014339,USR00458,MRC0046,1037.56,01-10-2024 18:43,0,0,0,2,,0.8528
TXN0014340,USR01272,MRC0363,2151.99,23-09-2024 20:19,0,0,0,0,0,1.5554
TXN0014341,USR00316,MRC0255,592.45,04-01-2024 00:05,0,0,0,0,0,0.4578
TXN0014342,USR01302,USR01204,1009.73,10-03-2024 16:29,0,0,0,1,1,0.4215
TXN0014343,USR01517,MRC0289,141.51,06-02-2024 20:46,0,0,0,0,1,0.0945
TXN0014344,USR01704,MRC0314,994.03,05-04-2024 01:38,0,0,0,0,3,1.9897
TXN0014345,USR00489,USR00846,517.42,14-03-2024 17:18,1,0,1,0,0,0.0994
TXN0014346,USR00338,MRC0065,911.98,29-12-2024 16:27,0,0,0,4,0,0.056
TXN0014347,USR01044,MRC0230,121.29,01-06-2024 13:41,0,0,0,0,0,
TXN0014348,USR01442,MRC0256,1658.49,28-08-2024 13:44,0,0,0,0,0,0.5066
TXN0014349,USR00994,MRC0350,343.41,22-12-2024 11:18,0,1,0,0,,0.3043
TXN0014350,USR01100,USR01964,531.85,20-07-2024 00:34,0,0,0,0,,0.6145
TXN0014351,USR00502,MRC0225,1264.56,01-08-2024 13:50,0,0,0,0,0,0.6945
TXN0014352,USR01744,MRC0041,880.61,12-02-2024 15:13,0,0,0,0,0,0.0271
TXN0014353,USR00186,MRC0272,81.92,17-05-2024 05:46,0,0,0,1,0,0.6804
TXN0014354,USR01248,MRC0238,93.25,17-11-2024 21:22,0,0,0,0,0,0.1335
TXN0014355,USR01097,MRC0042,274.47,24-05-2024 21:46,0,0,0,4,0,0.1986
TXN0014356,USR00498,MRC0363,1307.9,27-06-2024 05:55,0,0,0,0,0,1.1666
TXN0014357,USR01664,MRC0148,1152.4,22-08-2024 07:51,0,1,1,0,0,0.2766
TXN0014358,USR00728,MRC0007,1176.16,22-02-2024 19:49,0,0,0,1,0,1.7648
TXN0014359,USR00576,USR01350,382.06,22-02-2024 20:42,0,1,0,0,0,0.3514
TXN0014360,USR00840,MRC0177,980.16,21-01-2024 13:24,0,0,0,0,0,0.3415
TXN0014361,USR01361,MRC0153,1184.34,19-07-2024 12:01,0,0,0,0,0,1.4881
TXN0014362,USR00114,MRC0097,798.78,19-07-2024 13:01,0,0,0,0,2,0.0995
TXN0014363,USR00658,MRC0025,724.27,16-08-2024 11:59,0,0,0,0,1,0.5059
TXN0014364,USR00954,MRC0338,686.26,14-03-2024 15:36,0,0,0,0,0,0.4072
TXN0014365,USR00221,MRC0184,158.15,21-04-2024 05:01,0,0,0,0,,0.3695
TXN0014366,USR01888,MRC0051,499.22,13-03-2024 02:32,0,0,0,2,3,0.4872
TXN0014367,USR00456,USR01934,949.86,28-05-2024 08:07,0,0,0,0,0,0.2218
TXN0014368,USR01816,MRC0096,323.29,14-12-2024 18:27,0,0,0,0,0,0.749
TXN0014369,USR01867,USR01602,2415.4,08-05-2024 23:45,0,0,0,1,0,0.5401
TXN0014370,USR01591,MRC0341,709.93,08-02-2024 23:09,1,0,0,2,4,1.1429
TXN0014371,USR00399,USR01933,427.13,21-12-2024 06:29,0,0,0,2,0,0.2058
TXN0014372,USR00682,MRC0235,1116.63,29-03-2024 21:51,0,0,0,1,0,1.8448
TXN0014373,USR00989,MRC0152,187.17,20-06-2024 11:57,0,0,0,5,3,
TXN0014374,USR01425,MRC0214,624.18,16-11-2024 21:18,0,0,0,0,0,0.2565
TXN0014375,USR01942,MRC0188,2017.32,01-05-2024 12:10,0,0,0,0,0,0.7727
TXN0014376,USR01667,MRC0110,181.87,23-04-2024 09:19,0,0,0,0,2,0.2036
TXN0014377,USR00043,USR00303,453.58,08-07-2024 06:29,0,0,0,0,0,0.88
TXN0014378,USR00406,MRC0047,287.36,13-11-2024 05:44,0,0,0,1,0,0.6021
TXN0014379,USR00655,MRC0355,260.55,12-02-2024 14:03,0,0,0,0,0,0.6875
TXN0014380,USR00830,MRC0071,127.23,06-02-2024 03:49,0,0,1,0,1,
TXN0014381,USR00832,USR00378,1016.52,06-08-2024 13:47,0,0,0,0,0,0.5676
TXN0014382,USR00194,MRC0170,157.96,08-06-2024 02:51,0,0,0,0,0,0.5274
TXN0014383,USR00259,USR00725,627.62,04-11-2024 12:30,0,0,0,0,1,0.6424
TXN0014384,USR01090,MRC0345,320.19,25-12-2024 04:05,0,0,0,0,2,0.4967
TXN0014385,USR01141,MRC0191,195.48,12-03-2024 23:18,0,0,0,0,0,0.506
TXN0014386,USR01540,USR01765,413.68,18-01-2024 00:54,0,0,0,0,0,0.055
TXN0014387,USR01151,MRC0279,97.39,22-11-2024 19:37,0,0,0,0,0,0.7748
TXN0014388,USR00850,MRC0015,174.5,26-11-2024 04:19,0,0,0,1,0,0.3376
TXN0014389,USR00496,MRC0365,1194.21,05-10-2024 15:13,0,0,0,0,0,0.1951
TXN0014390,USR00879,MRC0010,268.28,22-07-2024 16:37,0,1,0,0,0,0.3147
TXN0014391,USR01428,MRC0128,388.41,31-10-2024 10:58,0,0,0,0,1,0.3376
TXN0014392,USR01164,MRC0387,1026.4,19-08-2024 22:50,0,0,0,1,0,1.6109
TXN0014393,USR01901,MRC0063,1101.87,18-10-2024 16:20,0,0,0,0,0,0.6161
TXN0014394,USR01502,MRC0277,1466.51,27-05-2024 06:14,0,1,0,2,0,0.2331
TXN0014395,USR00876,MRC0037,503.24,03-04-2024 23:43,0,0,0,0,0,0.0678
TXN0014396,USR00248,MRC0145,632.16,20-03-2024 15:50,0,0,0,0,1,0.1883
TXN0014397,USR00681,MRC0242,4223,15-10-2024 06:00,0,0,0,2,2,0.3238
TXN0014398,USR01066,USR00673,273.36,18-07-2024 21:22,0,0,0,0,0,0.4719
TXN0014399,USR00921,MRC0066,624.96,09-02-2024 19:33,0,0,1,0,2,0.0463
TXN0014400,USR01061,MRC0308,720.45,10-06-2024 21:08,0,0,0,0,3,0.0704
TXN0014401,USR01754,MRC0185,596.3,26-01-2024 21:25,0,0,0,1,1,0.3364
TXN0014402,USR01177,USR01324,783.36,05-05-2024 17:08,0,0,0,0,0,0.2864
TXN0014403,USR00388,USR00202,445.01,12-11-2024 15:02,0,0,0,0,0,0.3885
TXN0014404,USR00443,MRC0330,624.61,06-02-2024 08:04,0,0,0,2,0,0.1517
TXN0014405,USR00566,USR01301,77.41,30-10-2024 03:12,0,0,0,0,0,0.6643
TXN0014406,USR01723,USR00908,329.16,03-12-2024 05:43,0,0,0,0,0,0.8019
TXN0014407,USR00757,MRC0047,315.59,25-09-2024 03:14,0,0,0,0,0,0.0457
TXN0014408,USR00294,USR01484,1581.43,26-07-2024 21:01,0,0,0,0,1,1.2943
TXN0014409,USR00735,MRC0170,486.88,09-11-2024 09:42,0,0,0,0,2,0.5025
TXN0014410,USR00430,MRC0143,120.9,27-05-2024 17:15,0,0,0,2,0,0.2048
TXN0014411,USR01170,MRC0088,692.01,15-08-2024 08:27,0,1,0,0,0,1.9416
TXN0014412,USR00974,MRC0381,153.11,23-12-2024 21:13,0,0,0,0,2,0.2553
TXN0014413,USR01930,MRC0043,391.21,13-12-2024 10:18,0,0,0,1,0,0.1081
TXN0014414,USR00663,MRC0083,469.48,17-06-2024 07:08,0,0,1,1,0,
TXN0014415,USR00126,MRC0350,270.69,21-03-2024 23:07,0,0,0,0,2,0.2107
TXN0014416,USR01394,USR00929,902.16,24-02-2024 23:32,0,0,0,0,0,0.3359
TXN0014417,USR01858,MRC0175,367.39,18-11-2024 11:17,0,0,0,0,0,0.2165
TXN0014418,USR00994,USR00445,2012.25,03-07-2024 18:01,0,0,0,0,0,3.0764
TXN0014419,USR01681,MRC0185,811.32,18-02-2024 13:55,0,0,0,0,,0.8803
TXN0014420,USR01917,MRC0322,239.85,21-12-2024 06:08,0,0,1,0,0,0.8687
TXN0014421,USR00910,MRC0240,159.94,20-09-2024 00:22,0,0,0,1,1,
TXN0014422,USR00181,MRC0118,110.8,26-04-2024 14:10,0,0,0,0,0,0.4534
TXN0014423,USR01469,MRC0117,891.64,17-04-2024 23:17,1,0,0,0,2,1.6434
TXN0014424,USR01132,MRC0095,3491.07,02-03-2024 07:59,0,0,0,0,4,0.7428
TXN0014425,USR01379,MRC0386,656.82,27-10-2024 13:33,0,0,0,0,0,0.4806
TXN0014426,USR00730,MRC0156,569.68,06-01-2024 04:07,0,0,0,0,,0.8078
TXN0014427,USR01093,MRC0230,299.68,21-07-2024 18:05,0,0,0,1,0,0.3392
TXN0014428,USR00200,MRC0061,147.46,10-11-2024 23:18,0,0,0,0,,0.4954
TXN0014429,USR00317,MRC0314,432.29,02-12-2024 11:51,0,0,1,0,0,0.5362
TXN0014430,USR00745,MRC0115,463.57,23-08-2024 14:14,0,0,0,0,4,0.5663
TXN0014431,USR00417,MRC0119,887.23,21-06-2024 13:25,0,0,0,2,0,0.4381
TXN0014432,USR01091,USR00153,678.87,23-11-2024 04:13,0,0,0,2,0,0.3322
TXN0014433,USR00714,USR01707,139.38,08-12-2024 11:33,0,0,0,0,0,0.5861
TXN0014434,USR01079,MRC0229,1391.84,04-06-2024 14:13,0,0,0,0,0,0.3706
TXN0014435,USR01550,MRC0203,271.88,03-04-2024 23:37,0,0,0,0,2,0.0879
TXN0014436,USR01945,MRC0204,675.89,24-05-2024 11:48,0,1,0,0,1,0.3274
TXN0014437,USR00993,USR00569,324.81,06-04-2024 15:41,0,0,0,0,0,0.0635
TXN0014438,USR01156,MRC0057,429.57,14-07-2024 19:14,0,0,0,0,3,0.0153
TXN0014439,USR00196,MRC0092,553.59,06-08-2024 14:42,0,0,0,0,0,0.4192
TXN0014440,USR01967,MRC0178,218.46,11-08-2024 10:52,0,0,1,0,0,0.5577
TXN0014441,USR00054,MRC0369,180.55,02-05-2024 00:58,0,0,0,1,0,0.3703
TXN0014442,USR00197,USR01481,655.69,09-09-2024 13:40,0,0,0,0,0,0.2761
TXN0014443,USR01350,MRC0385,383.29,25-07-2024 01:16,0,0,0,1,0,0.5104
TXN0014444,USR00584,MRC0338,496.56,15-06-2024 11:54,0,0,0,0,2,0.4603
TXN0014445,USR01979,MRC0007,1114.19,11-10-2024 17:48,1,1,0,1,0,0.6343
TXN0014446,USR00164,USR01462,2486.01,07-06-2024 01:38,0,0,0,0,0,0.2326
TXN0014447,USR01682,USR00795,518.96,30-10-2024 16:41,0,0,0,0,0,0.3809
TXN0014448,USR00341,USR01531,563.05,31-01-2024 00:59,0,0,0,0,0,0.6782
TXN0014449,USR01251,MRC0035,1328.79,07-08-2024 22:48,0,1,0,0,0,0.0224
TXN0014450,USR01344,MRC0208,322.81,31-10-2024 23:46,0,0,0,2,0,0.6146
TXN0014451,USR01989,MRC0212,1790.63,26-11-2024 03:29,0,0,0,0,0,1.4266
TXN0014452,USR00894,MRC0255,645.02,01-09-2024 22:53,0,0,0,0,0,0.5046
TXN0014453,USR01495,MRC0084,156.44,11-06-2024 12:46,0,0,0,0,0,0.4591
TXN0014454,USR00693,MRC0028,222.66,13-01-2024 15:49,0,0,0,0,4,0.481
TXN0014455,USR01987,MRC0047,299.17,16-05-2024 10:18,0,0,0,1,0,0.0904
TXN0014456,USR00350,MRC0298,142.74,19-05-2024 13:03,0,0,0,0,0,0.4434
TXN0014457,USR00376,MRC0114,572.27,29-03-2024 10:32,0,0,0,0,0,0.6953
TXN0014458,USR00948,USR01555,1047.56,30-08-2024 18:50,0,0,0,0,0,0.2665
TXN0014459,USR01087,MRC0266,93.45,06-03-2024 12:29,0,0,0,0,0,0.7431
TXN0014460,USR00359,USR01210,306.73,21-11-2024 12:22,0,0,0,0,0,0.5445
TXN0014461,USR00752,MRC0243,3052.58,05-07-2024 19:59,0,1,0,0,1,1.7173
TXN0014462,USR01191,MRC0319,335.53,12-06-2024 12:54,0,0,0,0,1,0.7542
TXN0014463,USR00356,MRC0229,266.95,10-06-2024 04:03,1,0,1,1,2,0.0677
TXN0014464,USR00399,USR00699,551.18,08-04-2024 12:07,0,0,0,0,0,0.556
TXN0014465,USR01975,USR00233,693.74,24-01-2024 08:39,0,0,0,0,0,0.1013
TXN0014466,USR00826,USR01277,361.22,12-02-2024 15:14,0,0,1,0,0,0.151
TXN0014467,USR00607,USR00962,194.68,14-05-2024 21:58,0,1,0,2,0,0.2187
TXN0014468,USR00978,USR00847,178.55,10-04-2024 16:13,0,0,0,0,0,0.3385
TXN0014469,USR01481,MRC0392,2596.31,24-12-2024 19:14,0,0,0,0,0,3.1714
TXN0014470,USR00238,MRC0219,279.51,09-03-2024 08:02,0,0,0,0,1,0.4143
TXN0014471,USR00372,MRC0350,654.19,29-06-2024 08:28,0,0,0,0,0,0.5748
TXN0014472,USR01807,MRC0397,1058.24,06-11-2024 15:59,0,0,0,0,0,1.2436
TXN0014473,USR01485,MRC0139,867.55,15-03-2024 00:52,0,0,0,1,0,0.1153
TXN0014474,USR01806,MRC0197,557.31,05-07-2024 17:27,0,1,0,0,2,1.4225
TXN0014475,USR01685,MRC0081,1127.66,28-08-2024 05:06,0,0,0,0,0,0.0341
TXN0014476,USR01624,USR00557,578.11,24-09-2024 05:28,0,0,0,1,,0.1165
TXN0014477,USR00806,USR01757,174.71,16-06-2024 09:17,0,1,0,2,0,0.338
TXN0014478,USR01879,MRC0247,238.96,16-11-2024 08:12,0,0,0,0,0,0.1874
TXN0014479,USR00194,MRC0068,167.83,04-11-2024 22:18,0,0,0,0,0,0.4979
TXN0014480,USR00385,MRC0067,566.37,07-07-2024 05:00,0,0,0,0,1,1.0124
TXN0014481,USR01576,MRC0139,876.47,22-08-2024 12:19,0,0,0,2,0,0.1062
TXN0014482,USR01204,MRC0237,2001.75,28-08-2024 02:57,0,1,0,0,,0.0457
TXN0014483,USR01680,USR01674,1022.4,03-07-2024 23:57,1,0,0,1,0,0.8912
TXN0014484,USR00622,MRC0033,361.21,22-06-2024 11:40,0,0,0,0,0,0.431
TXN0014485,USR01450,MRC0181,1261.42,28-09-2024 21:31,0,0,0,0,0,5.1356
TXN0014486,USR00603,MRC0116,467.11,03-07-2024 17:12,0,0,0,0,0,0.443
TXN0014487,USR00334,USR01741,970.95,10-01-2024 13:02,0,0,0,0,0,0.4626
TXN0014488,USR01016,MRC0165,848.41,17-04-2024 22:45,0,0,0,0,0,0.2879
TXN0014489,USR01573,MRC0144,107.86,03-11-2024 07:35,0,0,0,0,0,0.729
TXN0014490,USR00240,USR00292,10783.73,03-02-2024 20:54,0,0,0,0,0,2.461
TXN0014491,USR00273,MRC0132,951.43,31-10-2024 01:59,0,0,0,0,2,1.1381
TXN0014492,USR01682,USR00765,304.55,18-09-2024 04:16,0,0,0,0,0,0.1896
TXN0014493,USR01455,MRC0205,659.29,05-04-2024 17:42,0,0,0,0,0,0.2334
TXN0014494,USR00023,MRC0030,367.66,20-02-2024 11:20,0,0,1,1,0,0.2028
TXN0014495,USR01571,MRC0134,526.93,12-10-2024 13:09,0,0,0,0,0,0.8821
TXN0014496,USR00210,MRC0012,505.77,04-08-2024 04:39,0,0,0,3,0,0.3859
TXN0014497,USR00650,MRC0363,348.2,08-05-2024 01:36,0,0,0,0,0,0.5304
TXN0014498,USR01771,MRC0260,320.83,14-07-2024 18:11,0,0,0,0,0,0.0507
TXN0014499,USR00386,MRC0297,248.65,06-04-2024 00:23,0,0,0,0,0,0.4172
TXN0014500,USR00419,USR01084,150.3,22-02-2024 02:47,0,0,0,0,1,0.1623
TXN0014501,USR01052,USR00101,2248.99,29-01-2024 08:29,0,0,0,0,1,1.1313
TXN0014502,USR01976,MRC0362,104.18,10-09-2024 19:58,0,0,0,0,0,0.1778
TXN0014503,USR01177,MRC0233,868.61,06-01-2024 05:52,0,0,0,0,0,0.4264
TXN0014504,USR01292,MRC0330,77.35,24-12-2024 05:29,0,0,0,0,0,0.7588
TXN0014505,USR00632,MRC0030,286.66,20-01-2024 08:55,0,0,0,3,1,
TXN0014506,USR01976,USR01136,80.34,10-04-2024 09:00,0,0,0,0,0,0.366
TXN0014507,USR01137,MRC0184,434.15,10-03-2024 14:01,0,0,0,0,0,0.2055
TXN0014508,USR00237,MRC0010,792.08,14-08-2024 09:45,0,0,0,3,0,0.3012
TXN0014509,USR00332,MRC0117,532.77,13-06-2024 16:59,0,0,0,2,0,0.1295
TXN0014510,USR01108,MRC0282,243.53,06-02-2024 23:39,0,0,0,0,0,0.7353
TXN0014511,USR01663,MRC0372,2147.07,26-12-2024 00:29,0,1,0,2,0,1.4077
TXN0014512,USR01774,MRC0061,199.22,30-10-2024 21:21,0,0,0,0,1,0.622
TXN0014513,USR01581,MRC0295,3871.68,29-04-2024 23:02,0,0,0,0,1,
TXN0014514,USR01179,MRC0277,215.23,04-12-2024 07:46,0,0,0,0,2,0.0103
TXN0014515,USR01858,MRC0126,392.59,17-02-2024 00:34,0,0,0,0,0,0.1628
TXN0014516,USR00388,USR01557,1869.68,13-12-2024 01:31,0,0,0,0,2,1.569
TXN0014517,USR00219,MRC0302,809.26,12-02-2024 09:18,0,0,0,0,0,0.5577
TXN0014518,USR01976,MRC0318,142.42,24-03-2024 16:07,0,0,0,0,0,
TXN0014519,USR00498,MRC0066,176.18,14-07-2024 19:07,0,0,0,0,0,0.7082
TXN0014520,USR00463,MRC0300,1039.61,10-05-2024 08:19,0,0,0,0,0,0.3727
TXN0014521,USR01864,MRC0328,433.48,09-01-2024 09:32,0,0,0,0,0,0.789
TXN0014522,USR00322,MRC0275,355.51,16-06-2024 09:44,0,0,0,0,0,0.1233
TXN0014523,USR01963,USR00175,585.57,14-01-2024 18:30,0,0,0,0,0,0.3836
TXN0014524,USR01137,USR00178,459.3,12-02-2024 20:04,0,0,1,4,1,0.1595
TXN0014525,USR01825,USR01736,4081.46,19-04-2024 17:28,0,0,0,0,1,4.0301
TXN0014526,USR00044,MRC0235,1382.72,24-01-2024 06:11,0,0,0,0,0,0.022
TXN0014527,USR00733,USR01427,2405.32,02-02-2024 15:48,0,0,0,0,2,0.5697
TXN0014528,USR00009,MRC0022,1616.92,12-10-2024 23:19,0,0,1,0,0,0.1167
TXN0014529,USR00434,MRC0177,658.43,06-12-2024 03:37,0,0,0,0,0,0.5741
TXN0014530,USR01141,USR00630,672.15,18-07-2024 21:52,0,0,0,0,0,0.6985
TXN0014531,USR00683,MRC0372,223.74,12-12-2024 03:26,0,0,0,0,0,0.2112
TXN0014532,USR00632,MRC0130,273.51,26-08-2024 12:15,0,0,0,0,0,0.4669
TXN0014533,USR00889,MRC0086,974.37,25-03-2024 05:57,0,1,0,0,0,1.5665
TXN0014534,USR00910,MRC0289,255.66,28-01-2024 05:59,0,0,0,4,1,0.5922
TXN0014535,USR01339,MRC0275,304.82,03-09-2024 03:11,0,0,0,3,2,0.5209
TXN0014536,USR01640,USR00271,824.96,03-01-2024 01:17,0,0,0,0,1,0.222
TXN0014537,USR01950,USR00457,23.35,16-07-2024 05:52,0,0,0,0,0,0.5534
TXN0014538,USR01857,MRC0079,652.03,11-08-2024 00:28,0,0,0,0,3,0.812
TXN0014539,USR00130,MRC0391,2693.07,05-02-2024 16:06,0,0,0,0,0,1.8895
TXN0014540,USR01406,MRC0118,611.45,13-04-2024 15:22,0,0,0,0,0,0.0273
TXN0014541,USR00257,MRC0296,275.72,26-05-2024 11:22,0,0,0,0,,0.264
TXN0014542,USR00494,MRC0092,354.61,04-09-2024 14:44,0,0,0,0,0,0.1694
TXN0014543,USR01020,USR01262,626.56,08-04-2024 01:47,0,0,0,0,0,0.5102
TXN0014544,USR01633,MRC0113,2593.96,07-06-2024 08:50,0,0,0,0,0,0.4476
TXN0014545,USR00058,MRC0164,1055.3,01-10-2024 12:55,0,0,0,3,1,0.7657
TXN0014546,USR01170,MRC0058,82.42,02-04-2024 02:43,0,1,0,0,0,0.6496
TXN0014547,USR00686,USR00880,451.2,20-06-2024 12:07,0,0,0,0,2,0.7703
TXN0014548,USR00275,MRC0082,1317.65,01-01-2024 21:07,0,0,0,0,2,1.4106
TXN0014549,USR00846,USR01731,1598.66,06-11-2024 14:17,0,1,0,0,,0.1139
TXN0014550,USR01147,MRC0190,122.79,10-01-2024 03:41,0,0,0,2,0,0.1014
TXN0014551,USR00366,MRC0292,2947.3,06-12-2024 01:45,0,0,0,1,2,2.1656
TXN0014552,USR01686,MRC0108,81.08,09-12-2024 21:25,0,0,0,0,0,0.7383
TXN0014553,USR01611,MRC0138,277.5,29-09-2024 14:37,0,0,0,0,0,0.702
TXN0014554,USR01529,MRC0173,218.44,26-04-2024 18:46,0,0,0,0,0,0.251
