user_id,Recency,Frequency,Monetary,Avg_Txn_Value,Fav_Txn_Type,Weekend_Ratio,Night_Ratio,age_group,city_tier,kyc_status,user_loyalty_score,Monetary_log
USR01509,7,9,8187.42,909.7133333333334,P2P,0.0,0.5555555555555556,35-44,Tier 2,Verified,0.774,9.010476240043088
USR01510,7,13,22633.37,1741.0284615384614,P2P,0.07692307692307693,0.38461538461538464,18-24,Tier 2,Verified,0.645,10.027224826480726
USR01511,55,10,4074.72,407.472,P2M,0.3,0.7,35-44,Tier 3,Verified,0.288,8.312802697184198
USR01512,94,9,3632.06,403.5622222222222,Bill Payment,0.5555555555555556,0.4444444444444444,45-54,Tier 2,Verified,0.421,8.197830547361457
USR01513,23,13,6831.43,525.4946153846154,Bill Payment,0.46153846153846156,0.3076923076923077,25-34,Tier 1,Verified,0.203,8.829435672597894
USR01514,78,12,14908.03,1242.3358333333333,P2M,0.4166666666666667,0.08333333333333333,35-44,Tier 2,Verified,0.994,9.609722348633767
USR01515,16,12,6673.44,556.12,P2M,0.25,0.5833333333333334,25-34,Tier 3,Verified,0.601,8.806040584617971
USR01516,23,5,2888.36,577.672,P2P,0.8,0.2,45-54,Tier 2,Verified,0.194,7.968790303294881
USR01517,10,11,2335.37,212.3063636363636,P2M,0.36363636363636365,0.2727272727272727,25-34,Tier 1,Verified,0.78,7.75635372181664
USR01518,52,7,2233.23,319.03285714285715,Recharge,0.7142857142857143,0.42857142857142855,18-24,Tier 2,Verified,0.138,7.711651928671699
USR01519,9,12,2924.24,243.68666666666664,P2M,0.6666666666666666,0.3333333333333333,18-24,Tier 3,Verified,0.92,7.981131807581986
USR01520,6,10,11505.09,1150.509,Recharge,0.1,0.2,35-44,Tier 1,Verified,0.549,9.350631739398557
USR01521,8,6,3436.05,572.6750000000001,P2P,0.0,0.16666666666666666,45-54,Tier 1,Verified,0.224,8.142368824314575
USR01522,49,6,8633.93,1438.9883333333335,P2M,0.16666666666666666,0.6666666666666666,25-34,Tier 2,Verified,0.106,9.063570884004783
USR01523,54,8,5225.6,653.2,Recharge,0.25,0.125,25-34,Tier 1,Verified,0.254,8.561516250052902
USR01524,6,9,22433.97569999996,2492.663966666662,P2P,0.2222222222222222,0.3333333333333333,25-34,Tier 1,Verified,0.321,10.018376435280455
USR01525,64,7,9518.25,1359.75,P2P,0.2857142857142857,0.5714285714285714,55+,Tier 1,Verified,0.486,9.161071343169379
USR01526,19,3,367.54999999999995,122.51666666666665,P2M,0.3333333333333333,0.0,45-54,Tier 3,Verified,0.565,5.909576387635298
USR01527,11,4,4019.17,1004.7925,P2M,0.25,0.25,25-34,Tier 3,Verified,0.109,8.299079469276144
USR01528,136,6,1778.83,296.47166666666664,P2M,0.5,0.16666666666666666,35-44,Tier 3,Verified,0.461,7.484273133107202
USR01529,5,16,6052.46,378.27875,P2M,0.375,0.375,35-44,Tier 2,Not Verified,0.133,8.70838528837838
USR01530,54,7,12425.19,1775.027142857143,P2M,0.0,0.14285714285714285,35-44,Tier 2,Verified,0.668,9.427561621026618
USR01531,20,14,13489.710000000001,963.5507142857143,P2M,0.21428571428571427,0.21428571428571427,55+,Tier 2,Verified,0.477,9.509756579395756
USR01532,12,14,7723.73,551.6949999999999,P2M,0.21428571428571427,0.14285714285714285,45-54,Tier 2,Verified,0.749,8.95218214969882
USR01533,1,14,5331.79,380.84214285714285,P2M,0.21428571428571427,0.21428571428571427,25-34,Tier 3,Verified,0.91,8.581629832364198
USR01534,32,12,11777.23,981.4358333333333,P2M,0.3333333333333333,0.16666666666666666,18-24,Tier 2,Verified,0.285,9.374008191247283
USR01535,25,7,4473.15,639.0214285714285,P2M,0.42857142857142855,0.14285714285714285,45-54,Tier 2,Verified,0.899,8.406071668533206
USR01536,34,13,11040.79,849.2915384615385,P2M,0.38461538461538464,0.3076923076923077,25-34,Tier 2,Verified,0.176,9.309442444369353
USR01537,1,12,27170.67,2264.2225,P2M,0.08333333333333333,0.16666666666666666,25-34,Tier 1,Not Verified,0.587,10.209930165382445
USR01538,89,9,2791.59,310.1766666666667,P2P,0.3333333333333333,0.5555555555555556,25-34,Tier 2,Verified,0.407,7.934724759609325
USR01539,13,10,7451.799999999999,745.18,Bill Payment,0.2,0.1,25-34,Tier 1,Not Verified,0.586,8.916345079690021
USR01540,10,13,7079.41,544.5699999999999,P2M,0.38461538461538464,0.3076923076923077,25-34,Tier 3,Verified,0.988,8.865087094615589
USR01541,36,12,11697.31,974.7758333333333,P2M,0.08333333333333333,0.25,18-24,Tier 1,Verified,0.557,9.3671996659083
USR01542,6,13,1817.69,139.8223076923077,P2M,0.3076923076923077,0.3076923076923077,35-44,Tier 3,Not Verified,0.615,7.505871740684909
USR01543,9,10,17877.95,1787.795,P2M,0.2,0.7,25-34,Tier 2,Not Verified,0.99,9.79137932217092
USR01544,8,12,4274.28,356.19,P2M,0.25,0.25,25-34,Tier 1,Verified,0.7,8.360604876302045
USR01545,43,10,2797.44,279.744,P2M,0.1,0.2,35-44,Tier 3,Not Verified,0.568,7.9368173980444
USR01546,7,12,4997.36,416.44666666666666,P2P,0.16666666666666666,0.3333333333333333,35-44,Tier 3,Verified,0.841,8.516865137612472
USR01547,10,8,4188.11,523.51375,EMI,0.5,0.375,18-24,Tier 1,Verified,0.846,8.340243579852684
USR01548,13,16,15789.44,986.84,P2M,0.375,0.25,18-24,Tier 1,Verified,0.529,9.667159972599254
USR01549,3,6,6168.5,1028.0833333333333,P2M,0.6666666666666666,0.3333333333333333,35-44,Tier 1,Verified,0.603,8.727373076338589
USR01550,5,15,4056.5,270.43333333333334,P2M,0.4,0.26666666666666666,25-34,Tier 3,Verified,0.673,8.308322299388747
USR01551,98,8,3778.92,472.365,P2M,0.125,0.375,25-34,Tier 1,Verified,0.23,8.237458124368509
USR01552,5,9,8630.9,958.9888888888888,P2M,0.2222222222222222,0.6666666666666666,25-34,Tier 3,Verified,0.734,9.063219922070125
USR01553,40,7,5098.3099999999995,728.3299999999999,P2M,0.2857142857142857,0.5714285714285714,35-44,Tier 1,Verified,0.129,8.536860515441695
USR01554,14,12,7019.36,584.9466666666666,P2M,0.5,0.25,25-34,Tier 2,Verified,0.207,8.85656977775626
USR01555,2,12,3818.79,318.2325,P2P,0.4166666666666667,0.25,18-24,Tier 2,Verified,0.361,8.247950726267515
USR01556,80,14,2709.46,193.53285714285715,P2M,0.35714285714285715,0.35714285714285715,35-44,Tier 2,Verified,0.437,7.904873641166672
USR01557,3,8,1186.01,148.25125,P2M,0.75,0.5,18-24,Tier 3,Verified,0.631,7.079192819174013
USR01558,33,8,7037.599999999999,879.6999999999999,P2M,0.5,0.5,25-34,Tier 1,Verified,0.837,8.85916456573973
USR01559,3,5,1124.75,224.95,Subscription,0.2,0.4,18-24,Tier 2,Verified,0.883,7.026204759181681
USR01560,15,10,6467.290000000001,646.729,P2M,0.4,0.4,18-24,Tier 1,Verified,0.404,8.774667055808154
USR01561,17,11,15214.08,1383.0981818181817,P2P,0.45454545454545453,0.36363636363636365,25-34,Tier 1,Verified,0.515,9.630042320286357
USR01562,2,10,10782.83,1078.283,Bill Payment,0.2,0.3,35-44,Tier 2,Not Verified,0.393,9.285803068932879
USR01563,5,15,3066.34,204.4226666666667,P2M,0.3333333333333333,0.2,18-24,Tier 3,Not Verified,0.91,8.028566015485499
USR01564,35,16,5415.44,338.465,P2M,0.4375,0.4375,18-24,Tier 2,Verified,0.681,8.597194052060352
USR01565,47,11,3080.82,280.07454545454544,P2M,0.45454545454545453,0.2727272727272727,18-24,Tier 3,Verified,0.817,8.033275610540498
USR01566,74,16,26811.675699999956,1675.7297312499973,P2M,0.625,0.375,35-44,Tier 1,Verified,0.96,10.196630028562653
USR01567,5,9,2870.91,318.99,P2M,0.1111111111111111,0.2222222222222222,25-34,Tier 3,Verified,0.57,7.962732592629745
USR01568,16,6,3838.5299999999997,639.755,P2P,0.16666666666666666,0.3333333333333333,25-34,Tier 3,Verified,0.943,8.253105242257458
USR01569,25,8,13213.76,1651.72,P2M,0.625,0.375,35-44,Tier 1,Not Verified,0.321,9.489089665692997
USR01570,12,13,5231.13,402.3946153846154,P2P,0.23076923076923078,0.3076923076923077,45-54,Tier 3,Verified,0.826,8.562573739923153
USR01571,62,5,2518.42,503.684,EMI,0.4,0.0,35-44,Tier 3,Not Verified,0.876,7.831783995284725
USR01572,4,8,18986.52569999996,2373.315712499995,P2M,0.25,0.5,25-34,Tier 2,Verified,0.874,9.851537500425165
USR01573,26,10,4915.98,491.59799999999996,P2M,0.5,0.2,18-24,Tier 2,Verified,0.189,8.500449799882821
USR01574,96,10,2963.0,296.3,P2M,0.1,0.4,35-44,Tier 2,Verified,0.181,7.994294986415977
USR01575,8,7,2297.21,328.17285714285714,P2P,0.42857142857142855,0.42857142857142855,45-54,Tier 1,Verified,0.965,7.739885838045465
USR01576,73,7,5308.51,758.3585714285715,P2M,0.2857142857142857,0.2857142857142857,25-34,Tier 2,Verified,0.189,8.577254831258644
USR01577,12,16,9574.15,598.384375,P2M,0.3125,0.1875,55+,Tier 3,Not Verified,0.947,9.166926479722484
USR01578,3,6,2744.61,457.435,P2M,0.3333333333333333,0.6666666666666666,25-34,Tier 3,Not Verified,0.637,7.917758551478153
USR01579,23,8,7466.879999999999,933.3599999999999,P2M,0.375,0.25,18-24,Tier 1,Verified,0.387,8.918366435973327
USR01580,97,9,7881.38,875.7088888888889,P2M,0.2222222222222222,0.3333333333333333,18-24,Tier 2,Verified,0.67,8.972385167706761
USR01581,11,14,21867.67,1561.9764285714284,P2M,0.07142857142857142,0.2857142857142857,25-34,Tier 1,Verified,0.628,9.992810297921253
USR01582,44,8,3237.5,404.6875,P2P,0.625,0.625,25-34,Tier 3,Not Verified,0.213,8.082865538622972
USR01583,7,16,9633.84,602.115,P2M,0.3125,0.0625,18-24,Tier 3,Verified,0.55,9.173140974587076
USR01584,11,12,6177.68,514.8066666666667,P2M,0.25,0.3333333333333333,18-24,Tier 2,Verified,0.251,8.728859935404657
USR01585,75,12,4945.23,412.10249999999996,Bill Payment,0.25,0.16666666666666666,18-24,Tier 1,Verified,0.101,8.506380949224186
USR01586,32,10,13052.72,1305.272,P2M,0.4,0.5,35-44,Tier 1,Not Verified,0.94,9.476828429600943
USR01587,50,9,13225.64,1469.5155555555555,P2P,0.1111111111111111,0.3333333333333333,18-24,Tier 2,Verified,0.442,9.489988256599634
USR01588,83,7,1901.1,271.5857142857143,P2P,0.0,0.14285714285714285,25-34,Tier 3,Not Verified,0.559,7.550713817958795
USR01589,12,16,17132.13,1070.758125,Bill Payment,0.125,0.25,35-44,Tier 1,Verified,0.729,9.748769295000445
USR01590,35,8,5589.82,698.7275,Recharge,0.625,0.25,45-54,Tier 2,Not Verified,0.89,8.628881245909927
USR01591,86,10,5096.57,509.657,P2M,0.2,0.2,25-34,Tier 2,Verified,0.951,8.536519234576001
USR01592,9,9,6345.82,705.0911111111111,P2M,0.3333333333333333,0.5555555555555556,25-34,Tier 2,Verified,0.696,8.755709179049273
USR01593,58,9,1649.28,183.25333333333333,P2P,0.4444444444444444,0.2222222222222222,25-34,Tier 3,Verified,0.396,7.4087002494674215
USR01594,49,10,17292.695699999957,1729.2695699999956,P2M,0.4,0.4,25-34,Tier 1,Verified,0.104,9.758097303667636
USR01595,3,12,4581.53,381.7941666666666,P2M,0.4166666666666667,0.3333333333333333,25-34,Tier 3,Verified,0.727,8.430006526337275
USR01596,32,4,4005.31,1001.3275,P2P,0.0,0.5,55+,Tier 2,Verified,0.889,8.295625897155896
USR01597,6,10,12851.23,1285.123,P2M,0.2,0.1,55+,Tier 1,Verified,0.418,9.461272616122924
USR01598,40,11,3365.49,305.95363636363635,P2P,0.36363636363636365,0.45454545454545453,35-44,Tier 3,Verified,0.259,8.121625937536843
USR01599,30,13,7115.07,547.3130769230769,P2M,0.38461538461538464,0.3076923076923077,25-34,Tier 2,Verified,0.433,8.870110885724415
USR01600,1,9,24947.715699999957,2771.9684111111064,P2M,0.2222222222222222,0.4444444444444444,18-24,Tier 1,Not Verified,0.783,10.124577624904882
USR01601,44,3,1261.8400000000001,420.6133333333334,P2M,0.6666666666666666,0.0,35-44,Tier 3,Verified,0.835,7.141118431823606
USR01602,55,9,7728.37,858.7077777777778,Bill Payment,0.3333333333333333,0.1111111111111111,18-24,Tier 1,Verified,0.971,8.952782637613279
USR01603,5,11,16393.4,1490.309090909091,P2M,0.36363636363636365,0.18181818181818182,35-44,Tier 2,Verified,0.986,9.70469509208575
USR01604,7,13,14486.62,1114.3553846153848,P2M,0.07692307692307693,0.15384615384615385,25-34,Tier 3,Not Verified,0.545,9.581049770616291
USR01605,4,12,5725.92,477.16,P2M,0.3333333333333333,0.4166666666666667,18-24,Tier 1,Verified,0.771,8.652933143377137
USR01606,1,13,4518.42,347.57076923076926,P2M,0.23076923076923078,0.3076923076923077,35-44,Tier 3,Not Verified,0.893,8.416138946008672
USR01607,53,9,2691.85,299.09444444444443,P2M,0.3333333333333333,0.2222222222222222,18-24,Tier 1,Verified,0.121,7.898355391297431
USR01608,34,10,4994.14,499.41400000000004,P2M,0.2,0.4,35-44,Tier 2,Verified,0.713,8.516220718717904
USR01609,3,10,10308.36,1030.836,P2M,0.2,0.2,25-34,Tier 2,Verified,0.949,9.240807499429529
USR01610,33,4,7172.03,1793.0075,Subscription,0.5,0.25,25-34,Tier 2,Not Verified,0.466,8.878083438468169
USR01611,22,12,14476.03,1206.3358333333333,P2M,0.3333333333333333,0.3333333333333333,18-24,Tier 2,Verified,0.566,9.580318534404435
USR01612,53,10,9159.77,915.9770000000001,Recharge,0.4,0.4,35-44,Tier 2,Verified,0.927,9.122685515270607
USR01613,18,5,1963.6,392.71999999999997,P2M,0.0,0.0,35-44,Tier 3,Verified,0.401,7.583043941240769
USR01614,88,6,1513.53,252.255,P2P,0.16666666666666666,0.5,25-34,Tier 2,Verified,0.303,7.322860438788768
USR01615,140,1,86.68,86.68,P2M,0.0,1.0,35-44,Tier 3,Verified,0.396,4.473693823199706
USR01616,2,11,3504.0299999999997,318.5481818181818,P2P,0.45454545454545453,0.2727272727272727,35-44,Tier 3,Verified,0.489,8.161954358633201
USR01617,17,9,6771.92,752.4355555555555,Bill Payment,0.4444444444444444,0.1111111111111111,18-24,Tier 1,Verified,0.526,8.820687587540244
USR01618,5,13,16131.44,1240.88,P2M,0.3076923076923077,0.23076923076923078,25-34,Tier 1,Verified,0.313,9.688587430602707
USR01619,19,14,18848.1,1346.292857142857,P2M,0.2857142857142857,0.21428571428571427,55+,Tier 2,Verified,0.663,9.844220446378221
USR01620,23,6,5314.0199999999995,885.67,P2P,0.3333333333333333,0.3333333333333333,45-54,Tier 1,Not Verified,0.44,8.578292053704057
USR01621,14,3,1977.63,659.21,P2P,0.0,0.6666666666666666,35-44,Tier 3,Verified,0.156,7.590159965010101
USR01622,2,7,12626.42,1803.7742857142857,P2M,0.14285714285714285,0.2857142857142857,35-44,Tier 2,Verified,0.489,9.443625918943006
USR01623,10,10,10604.96,1060.4959999999999,P2M,0.4,0.0,18-24,Tier 2,Not Verified,0.865,9.26917138623984
USR01624,19,15,10483.5,698.9,Bill Payment,0.2,0.2,35-44,Tier 2,Verified,0.64,9.257653255026801
USR01625,91,12,14055.119999999999,1171.26,Bill Payment,0.16666666666666666,0.5,35-44,Tier 1,Verified,0.816,9.550813167109943
USR01626,17,8,5348.9400000000005,668.6175000000001,P2M,0.375,0.25,55+,Tier 2,Verified,0.944,8.584840624873893
USR01627,53,9,18586.0,2065.1111111111113,P2M,0.3333333333333333,0.1111111111111111,25-34,Tier 1,Not Verified,0.273,9.830217690608354
USR01628,37,8,7179.82,897.4775,Bill Payment,0.625,0.25,25-34,Tier 1,Not Verified,0.274,8.87916886164938
USR01629,26,12,4082.91,340.2425,P2M,0.25,0.3333333333333333,25-34,Tier 2,Verified,0.479,8.314810141823319
USR01630,2,13,2252.7400000000002,173.28769230769234,P2P,0.38461538461538464,0.5384615384615384,25-34,Tier 3,Not Verified,0.817,7.720346337458321
USR01631,77,7,1288.05,184.00714285714284,Bill Payment,0.14285714285714285,0.42857142857142855,18-24,Tier 3,Not Verified,0.964,7.161660791946388
USR01632,76,10,2842.69,284.269,Bill Payment,0.3,0.3,25-34,Tier 3,Verified,0.798,7.952857783575577
USR01633,16,14,25868.95,1847.7821428571428,P2M,0.14285714285714285,0.14285714285714285,25-34,Tier 2,Verified,0.973,10.160837342437581
USR01634,33,9,5189.86,576.651111111111,P2M,0.2222222222222222,0.4444444444444444,18-24,Tier 3,Verified,0.556,8.554654665708194
USR01635,103,11,8021.099999999999,729.190909090909,Bill Payment,0.09090909090909091,0.45454545454545453,18-24,Tier 2,Verified,0.276,8.989955511971573
USR01636,36,7,7142.28,1020.3257142857143,P2M,0.0,0.2857142857142857,35-44,Tier 1,Verified,0.701,8.873927333602719
USR01637,57,4,1237.0500000000002,309.26250000000005,Bill Payment,0.25,0.5,45-54,Tier 1,Verified,0.867,7.121292840151112
USR01638,28,13,5770.049999999999,443.84999999999997,Bill Payment,0.23076923076923078,0.5384615384615384,18-24,Tier 3,Verified,0.246,8.660609318683138
USR01639,33,7,4667.34,666.7628571428571,EMI,0.2857142857142857,0.2857142857142857,25-34,Tier 2,Verified,0.928,8.448558827086487
USR01640,47,7,8233.17,1176.1671428571428,P2P,0.14285714285714285,0.42857142857142855,35-44,Tier 1,Not Verified,0.315,9.016047848218252
USR01641,6,9,3928.66,436.5177777777778,P2M,0.3333333333333333,0.2222222222222222,18-24,Tier 2,Verified,0.438,8.276308187125844
USR01642,12,12,18763.5,1563.625,Recharge,0.3333333333333333,0.5,55+,Tier 1,Verified,0.422,9.839722065863741
USR01643,102,8,12983.52,1622.94,P2P,0.5,0.25,18-24,Tier 1,Verified,0.668,9.471513157683912
USR01644,118,12,12456.57,1038.0475,P2M,0.25,0.16666666666666666,18-24,Tier 2,Verified,0.279,9.43008374924473
USR01645,75,12,17819.72,1484.9766666666667,Bill Payment,0.25,0.16666666666666666,35-44,Tier 1,Not Verified,0.406,9.788117104248983
USR01646,33,10,14514.84,1451.484,P2M,0.2,0.5,18-24,Tier 1,Verified,0.859,9.582995745952017
USR01647,68,9,6244.82,693.8688888888888,Bill Payment,0.1111111111111111,0.3333333333333333,18-24,Tier 1,Verified,0.809,8.739667718983961
USR01648,7,13,1646.7,126.66923076923078,Bill Payment,0.3076923076923077,0.3076923076923077,25-34,Tier 3,Verified,0.316,7.407135655063386
USR01649,5,12,15636.800000000001,1303.0666666666668,P2M,0.5833333333333334,0.3333333333333333,35-44,Tier 1,Not Verified,0.998,9.657446339243421
USR01650,2,8,14539.27,1817.40875,P2M,0.375,0.375,25-34,Tier 1,Verified,0.932,9.584677320378649
USR01651,41,11,4993.41,453.9463636363636,P2M,0.18181818181818182,0.5454545454545454,25-34,Tier 2,Verified,0.437,8.516074565988042
USR01652,28,8,3574.7799999999997,446.84749999999997,P2P,0.25,0.625,18-24,Tier 3,Verified,0.787,8.181938613148098
USR01653,87,9,5421.33,602.37,P2M,0.2222222222222222,0.4444444444444444,35-44,Tier 1,Verified,0.148,8.598280891356653
USR01654,3,12,8865.619999999999,738.8016666666666,P2P,0.4166666666666667,0.5833333333333334,35-44,Tier 3,Verified,0.972,9.090048942929936
USR01655,25,10,14477.155699999958,1447.7155699999958,P2M,0.3,0.5,35-44,Tier 1,Verified,0.812,9.580396289043081
USR01656,15,9,6850.65,761.1833333333333,P2M,0.2222222222222222,0.3333333333333333,35-44,Tier 2,Verified,0.894,8.832244778162735
USR01657,28,9,9278.73,1030.97,Recharge,0.1111111111111111,0.1111111111111111,45-54,Tier 1,Verified,0.261,9.135587730529398
USR01658,1,11,5541.7,503.79090909090905,P2P,0.18181818181818182,0.36363636363636365,35-44,Tier 1,Verified,0.623,8.620237025638705
USR01659,26,16,34869.691399999916,2179.3557124999948,P2M,0.1875,0.1875,35-44,Tier 1,Verified,0.283,10.459401967405444
USR01660,91,8,3221.77,402.72125,P2M,0.25,0.375,55+,Tier 2,Verified,0.9,8.07799651718403
USR01661,65,10,4025.62,402.562,EMI,0.3,0.4,45-54,Tier 2,Verified,0.176,8.300682593349565
USR01662,24,8,10823.85,1352.98125,Bill Payment,0.5,0.125,35-44,Tier 2,Verified,0.307,9.289599695961751
USR01663,5,11,12932.08,1175.6436363636365,EMI,0.09090909090909091,0.36363636363636365,45-54,Tier 2,Verified,0.521,9.467543649122549
USR01664,9,11,31880.985699999957,2898.2714272727235,P2P,0.09090909090909091,0.2727272727272727,55+,Tier 1,Verified,0.122,10.36979641766454
USR01665,20,5,6178.68,1235.736,Bill Payment,0.2,0.6,18-24,Tier 2,Verified,0.174,8.729021769175834
USR01666,20,11,16675.6,1515.9636363636362,Bill Payment,0.36363636363636365,0.18181818181818182,18-24,Tier 1,Verified,0.189,9.721761818204712
USR01667,81,10,2320.08,232.00799999999998,P2M,0.1,0.2,25-34,Tier 2,Verified,0.277,7.749787873582199
USR01668,4,10,18229.68,1822.968,P2P,0.1,0.3,25-34,Tier 2,Verified,0.644,9.810861168128985
USR01669,27,12,4459.31,371.6091666666667,P2M,0.5,0.3333333333333333,45-54,Tier 3,Verified,0.108,8.402973549325086
USR01670,89,12,19914.03,1659.5024999999998,P2M,0.3333333333333333,0.25,18-24,Tier 1,Verified,0.84,9.89923000201682
USR01671,37,12,19685.550000000003,1640.4625000000003,P2M,0.25,0.3333333333333333,25-34,Tier 1,Verified,0.99,9.887690940435474
USR01672,1,13,25552.75,1965.5961538461538,P2P,0.3076923076923077,0.23076923076923078,18-24,Tier 1,Verified,0.774,10.148539355899217
USR01673,12,5,6337.37,1267.474,EMI,0.6,0.4,35-44,Tier 2,Verified,0.782,8.754376916584171
USR01674,38,11,9217.98,837.9981818181818,P2M,0.36363636363636365,0.36363636363636365,18-24,Tier 2,Verified,0.382,9.129019681363548
USR01675,30,11,6512.29,592.0263636363636,P2M,0.2727272727272727,0.36363636363636365,25-34,Tier 1,Verified,0.868,8.781599983887086
USR01676,9,7,5024.62,717.8028571428571,P2M,0.5714285714285714,0.14285714285714285,25-34,Tier 3,Verified,0.375,8.522304108400787
USR01677,62,8,2055.02,256.8775,P2M,0.375,0.5,35-44,Tier 3,Verified,0.477,7.628527354154202
USR01678,22,12,12158.47,1013.2058333333333,P2M,0.25,0.25,25-34,Tier 3,Verified,0.628,9.405863569043966
USR01679,23,7,11344.34,1620.6200000000001,Bill Payment,0.2857142857142857,0.2857142857142857,18-24,Tier 2,Verified,0.957,9.336562365914281
USR01680,8,12,6372.8099999999995,531.0675,Recharge,0.25,0.25,35-44,Tier 2,Verified,0.616,8.75995268593557
USR01681,14,7,5405.2699999999995,772.1814285714285,P2M,0.2857142857142857,0.42857142857142855,45-54,Tier 1,Not Verified,0.157,8.595314670095313
USR01682,32,10,4522.82,452.282,P2P,0.2,0.4,18-24,Tier 2,Not Verified,0.966,8.417112048646047
USR01683,25,11,7564.32,687.6654545454545,P2M,0.09090909090909091,0.18181818181818182,18-24,Tier 1,Verified,0.707,8.931329925393927
USR01684,8,14,6591.87,470.84785714285715,P2M,0.21428571428571427,0.5,35-44,Tier 2,Verified,0.279,8.793744041036296
USR01685,119,13,16503.19,1269.4761538461537,Bill Payment,0.3076923076923077,0.38461538461538464,45-54,Tier 2,Verified,0.362,9.71136956704546
USR01686,1,10,3284.8900000000003,328.48900000000003,P2M,0.3,0.2,35-44,Tier 1,Verified,0.11,8.097392822686931
USR01687,23,12,24995.35,2082.945833333333,P2M,0.4166666666666667,0.25,35-44,Tier 3,Verified,0.991,10.1264850931913
USR01688,32,11,3611.68,328.33454545454543,P2M,0.09090909090909091,0.6363636363636364,18-24,Tier 1,Verified,0.45,8.192205158168983
USR01689,52,6,15073.73,2512.2883333333334,Bill Payment,0.5,0.5,18-24,Tier 1,Verified,0.379,9.62077511098723
USR01690,92,8,5423.54,677.9425,P2M,0.125,0.125,18-24,Tier 1,Verified,0.945,8.598688382186834
USR01691,15,16,5422.83,338.926875,Bill Payment,0.1875,0.3125,55+,Tier 2,Verified,0.107,8.598557486946165
USR01692,7,12,12278.42,1023.2016666666667,P2M,0.16666666666666666,0.08333333333333333,25-34,Tier 2,Verified,0.322,9.415679969315343
USR01693,93,4,2854.63,713.6575,Bill Payment,0.25,0.0,25-34,Tier 1,Verified,0.135,7.957047763246185
USR01694,6,14,13754.44,982.46,P2M,0.35714285714285715,0.14285714285714285,35-44,Tier 1,Not Verified,0.74,9.529189661214923
USR01695,13,11,4212.83,382.98454545454547,P2P,0.2727272727272727,0.09090909090909091,25-34,Tier 2,Verified,0.262,8.346127251832304
USR01696,101,7,1438.61,205.51571428571427,P2P,0.7142857142857143,0.14285714285714285,25-34,Tier 3,Verified,0.693,7.272127522554743
USR01697,81,8,5540.8099999999995,692.6012499999999,P2M,0.25,0.25,18-24,Tier 1,Verified,0.139,8.620076441183114
USR01698,84,9,2265.3,251.70000000000002,P2M,0.1111111111111111,0.1111111111111111,18-24,Tier 2,Verified,0.584,7.725903824704885
USR01699,14,16,3289.4900000000002,205.59312500000001,P2M,0.375,0.4375,18-24,Tier 3,Verified,0.47,8.09879176883974
USR01700,14,9,10114.67,1123.8522222222223,P2M,0.0,0.3333333333333333,25-34,Tier 2,Verified,0.195,9.2218409856682
USR01701,12,10,1998.1000000000001,199.81,P2M,0.4,0.5,35-44,Tier 3,Verified,0.327,7.600452358261697
USR01702,9,14,2516.52,179.75142857142856,P2M,0.21428571428571427,0.42857142857142855,18-24,Tier 3,Verified,0.725,7.831029568950436
USR01703,43,10,28859.625699999957,2885.9625699999956,P2P,0.3,0.3,18-24,Tier 1,Verified,0.87,10.270233512619521
USR01704,32,12,5765.76,480.48,P2M,0.5,0.16666666666666666,25-34,Tier 3,Verified,0.925,8.659865676657883
USR01705,7,6,5658.83,943.1383333333333,P2M,0.16666666666666666,0.3333333333333333,35-44,Tier 2,Verified,0.161,8.641149135410469
USR01706,65,12,10255.29,854.6075000000001,P2M,0.16666666666666666,0.3333333333333333,35-44,Tier 2,Verified,0.838,9.235646454891734
USR01707,5,7,3793.7,541.9571428571428,P2M,0.2857142857142857,0.14285714285714285,25-34,Tier 2,Verified,0.26,8.241360635321605
USR01708,15,4,1511.03,377.7575,P2P,0.75,0.25,35-44,Tier 3,Verified,0.704,7.321208397812484
USR01709,46,9,13279.275699999956,1475.4750777777729,P2M,0.5555555555555556,0.4444444444444444,18-24,Tier 3,Not Verified,0.26,9.494035183357093
USR01710,4,10,9257.32,925.732,P2M,0.3,0.1,25-34,Tier 3,Not Verified,0.727,9.13327788569467
USR01711,4,12,6151.049999999999,512.5875,P2P,0.4166666666666667,0.25,25-34,Tier 1,Not Verified,0.5,8.724540638590684
USR01712,12,7,5966.34,852.3342857142858,P2M,0.0,0.5714285714285714,25-34,Tier 2,Verified,0.936,8.69405654595576
USR01713,113,7,16211.990000000002,2315.9985714285717,P2M,0.2857142857142857,0.2857142857142857,25-34,Tier 2,Verified,0.48,9.693568051760883
USR01714,43,8,4383.11,547.88875,P2M,0.25,0.125,25-34,Tier 1,Verified,0.157,8.385741919553947
USR01715,3,20,16060.09,803.0045,Bill Payment,0.4,0.5,18-24,Tier 3,Verified,0.14,9.684154855683333
USR01716,45,14,13267.46,947.6757142857142,P2M,0.42857142857142855,0.5714285714285714,55+,Tier 2,Not Verified,0.664,9.49314506934838
USR01717,75,10,2432.92,243.292,P2M,0.2,0.3,35-44,Tier 2,Verified,0.485,7.79725840529984
USR01718,98,9,3019.19,335.46555555555557,P2M,0.2222222222222222,0.3333333333333333,55+,Tier 1,Verified,0.113,8.013075022297203
USR01719,70,6,8668.14,1444.6899999999998,Bill Payment,0.16666666666666666,0.3333333333333333,45-54,Tier 1,Verified,0.298,9.06752487223645
