user_id,age_group,city,city_tier,kyc_status,account_age_days,linked_bank_count,avg_monthly_transactions,avg_transaction_value,preferred_app,preferred_device,user_loyalty_score,is_high_risk_user
USR00825,25-34,Kochi,Tier 2,Verified,2233,2,26,652.34,PhonePe,Android,0.664,0
USR00826,35-44,Hyderabad,Tier 1,Verified,1767,3,38,425.45,GPay,Android,0.285,0
USR00827,55+,Pune,Tier 1,Verified,325,2,62,278.28,Amazon Pay,Android,0.238,0
USR00828,25-34,Kolkata,Tier 1,Verified,185,1,63,1846.2,BHIM,iOS,0.149,0
USR00829,18-24,Aurangabad,Tier 3,Verified,318,2,22,503.98,PhonePe,Android,0.305,0
USR00830,35-44,Amritsar,Tier 3,Verified,1877,2,11,284.47,PhonePe,Android,0.49,1
USR00831,25-34,Surat,Tier 2,Verified,514,2,38,689.96,GPay,Android,0.677,0
USR00832,18-24,Madurai,Tier 3,Not Verified,2428,1,18,648.44,WhatsApp Pay,Android,0.863,0
USR00833,35-44,Delhi,Tier 1,Verified,1217,2,74,1745.57,Paytm,Android,0.371,0
USR00834,45-54,Kochi,Tier 2,Verified,1822,1,32,1102.91,Paytm,iOS,0.84,1
USR00835,25-34,Bengaluru,Tier 1,Verified,2215,1,51,815.16,PhonePe,Android,0.772,0
USR00836,55+,Chandigarh,Tier 2,Verified,2265,1,24,451.42,Paytm,Android,0.671,0
USR00837,25-34,Varanasi,Tier 3,Verified,1558,4,15,679.8,PhonePe,Android,0.11,0
USR00838,25-34,Kanpur,Tier 2,Verified,534,1,33,137.22,Paytm,Android,0.615,0
USR00839,55+,Delhi,Tier 1,Verified,1278,1,70,1521.91,GPay,Android,0.767,0
USR00840,25-34,Nagpur,Tier 2,Verified,1720,3,28,730.62,PhonePe,Android,0.866,0
USR00841,35-44,Bengaluru,Tier 1,Verified,934,2,22,878.66,Paytm,Android,0.327,0
USR00842,25-34,Mumbai,Tier 1,Verified,2278,1,54,395.72,Paytm,iOS,0.595,0
USR00843,18-24,Lucknow,Tier 2,Verified,1056,1,30,616.91,Paytm,Android,0.753,0
USR00844,18-24,Bhopal,Tier 2,Verified,1492,1,11,1770.71,Amazon Pay,iOS,0.69,0
USR00845,25-34,Delhi,Tier 1,Verified,822,1,11,310.99,PhonePe,Android,0.506,0
USR00846,25-34,Chennai,Tier 1,Verified,2422,1,28,1804.14,Amazon Pay,iOS,0.61,0
USR00847,18-24,Pune,Tier 1,Verified,720,1,48,1459.92,PhonePe,Android,0.322,0
USR00848,25-34,Pune,Tier 1,Verified,1163,3,66,1069.7,GPay,Android,0.221,0
USR00849,25-34,Ahmedabad,Tier 1,Verified,1925,1,44,288.4,PhonePe,Android,0.797,0
USR00850,35-44,Ranchi,Tier 3,Not Verified,749,2,19,263.43,GPay,iOS,0.174,0
USR00851,25-34,Bengaluru,Tier 1,Verified,2236,1,57,672.84,PhonePe,Android,0.76,0
USR00852,25-34,Rajkot,Tier 2,Not Verified,338,3,30,1364.27,WhatsApp Pay,Android,0.865,0
USR00853,25-34,Pune,Tier 1,Verified,2446,1,34,1449.48,PhonePe,iOS,0.133,0
USR00854,45-54,Varanasi,Tier 3,Verified,2240,1,19,752.51,PhonePe,Android,0.798,0
USR00855,25-34,Hyderabad,Tier 1,Verified,2445,2,46,659.03,PhonePe,Web,0.362,0
USR00856,18-24,Coimbatore,Tier 2,Verified,400,1,13,340.48,Amazon Pay,Android,0.552,0
USR00857,25-34,Chandigarh,Tier 2,Verified,709,2,18,315.99,Paytm,Web,0.226,0
USR00858,45-54,Bengaluru,Tier 1,Verified,2010,3,34,885.44,Amazon Pay,iOS,0.136,0
USR00859,45-54,Nagpur,Tier 2,Verified,287,1,30,843.18,GPay,Android,0.311,0
USR00860,35-44,Kolkata,Tier 1,Verified,1619,1,44,366.02,Amazon Pay,Android,0.509,1
USR00861,35-44,Surat,Tier 2,Verified,1357,1,23,192.45,GPay,Web,0.972,0
USR00862,25-34,Chennai,Tier 1,Verified,1108,2,54,564.0,GPay,Android,0.613,0
USR00863,18-24,Patna,Tier 2,Verified,1526,2,35,775.84,Amazon Pay,iOS,0.908,0
USR00864,18-24,Visakhapatnam,Tier 2,Verified,1571,4,33,682.65,PhonePe,Android,0.301,0
USR00865,35-44,Meerut,Tier 3,Not Verified,1443,1,15,221.79,GPay,iOS,0.534,0
USR00866,18-24,Bengaluru,Tier 1,Not Verified,1831,1,58,665.65,PhonePe,iOS,0.169,0
USR00867,18-24,Mysuru,Tier 3,Verified,645,1,22,153.02,Amazon Pay,Android,0.426,0
USR00868,18-24,Lucknow,Tier 2,Verified,973,1,22,516.62,PhonePe,Android,0.397,0
USR00869,25-34,Ahmedabad,Tier 1,Verified,1992,1,79,1255.6,GPay,iOS,0.245,0
USR00870,25-34,Jaipur,Tier 2,Verified,1028,1,23,264.28,GPay,Android,0.616,0
USR00871,25-34,Mumbai,Tier 1,Verified,2374,1,17,1635.68,PhonePe,Android,0.25,0
USR00872,18-24,Pune,Tier 1,Not Verified,2484,4,47,650.31,Amazon Pay,Android,0.674,0
USR00873,25-34,Rajkot,Tier 2,Not Verified,1191,3,32,358.08,PhonePe,Android,0.295,0
USR00874,18-24,Ahmedabad,Tier 1,Verified,2002,1,20,657.24,PhonePe,iOS,0.847,0
USR00875,25-34,Kochi,Tier 2,Verified,2416,3,32,473.66,PhonePe,Android,0.264,0
USR00876,25-34,Visakhapatnam,Tier 2,Verified,716,2,20,539.82,GPay,Android,0.408,0
USR00877,25-34,Solapur,Tier 3,Verified,311,1,13,504.26,GPay,Android,0.447,0
USR00878,18-24,Nagpur,Tier 2,Verified,2171,3,46,524.21,GPay,Android,0.554,0
USR00879,25-34,Kanpur,Tier 2,Verified,424,1,33,391.45,Paytm,Android,0.911,0
USR00880,25-34,Indore,Tier 2,Verified,2206,2,32,1798.6,Paytm,Android,0.206,0
USR00881,35-44,Guwahati,Tier 3,Verified,2238,3,26,257.44,Paytm,Android,0.907,0
USR00882,25-34,Warangal,Tier 3,Verified,1797,2,22,399.78,GPay,iOS,0.433,1
USR00883,18-24,Pune,Tier 1,Verified,969,3,24,628.39,PhonePe,Android,0.534,0
USR00884,35-44,Kolkata,Tier 1,Verified,2442,3,61,532.63,Amazon Pay,iOS,0.917,0
USR00885,35-44,Delhi,Tier 1,Verified,1772,1,40,504.7,BHIM,Android,0.529,0
USR00886,18-24,Delhi,Tier 1,Verified,1190,2,26,1312.54,PhonePe,Android,0.589,0
USR00887,25-34,Jaipur,Tier 2,Verified,59,2,40,269.88,GPay,Android,0.206,1
USR00888,25-34,Surat,Tier 2,Verified,871,2,24,772.21,Paytm,iOS,0.384,0
USR00889,35-44,Kanpur,Tier 2,Verified,1775,2,40,379.65,GPay,Android,0.328,0
USR00890,25-34,Patna,Tier 2,Verified,2342,1,41,469.82,Amazon Pay,Android,0.348,0
USR00891,45-54,Kochi,Tier 2,Verified,864,1,36,288.75,BHIM,iOS,0.805,0
USR00892,18-24,Bhopal,Tier 2,Verified,2320,2,23,289.05,Paytm,Android,0.328,0
USR00893,25-34,Jalandhar,Tier 3,Verified,1660,2,16,209.08,GPay,Web,0.869,0
USR00894,25-34,Tiruchirappalli,Tier 3,Verified,971,1,16,428.69,GPay,Android,0.729,0
USR00895,18-24,Mysuru,Tier 3,Verified,2112,1,18,173.71,BHIM,Android,0.405,0
USR00896,35-44,Tiruchirappalli,Tier 3,Verified,243,1,20,108.68,GPay,Android,0.968,1
USR00897,25-34,Delhi,Tier 1,Verified,625,1,31,473.19,GPay,Android,0.64,0
USR00898,35-44,Chennai,Tier 1,Not Verified,938,1,40,1349.81,GPay,iOS,0.648,0
USR00899,18-24,Indore,Tier 2,Verified,1671,2,38,303.36,PhonePe,Web,0.569,0
USR00900,25-34,Mumbai,Tier 1,Verified,747,2,18,867.53,Paytm,iOS,0.495,0
USR00901,35-44,Warangal,Tier 3,Verified,2152,1,24,349.05,GPay,Android,0.13,0
USR00902,25-34,Hyderabad,Tier 1,Verified,724,2,44,910.23,GPay,Android,0.424,0
USR00903,18-24,Bengaluru,Tier 1,Verified,385,4,12,390.88,Paytm,iOS,0.802,0
USR00904,25-34,Patna,Tier 2,Verified,1690,2,20,499.25,GPay,Web,0.566,0
USR00905,35-44,Ranchi,Tier 3,Verified,399,2,20,313.57,WhatsApp Pay,Android,0.754,0
USR00906,18-24,Solapur,Tier 3,Verified,1455,1,13,851.75,Amazon Pay,Android,0.834,0
USR00907,45-54,Nagpur,Tier 2,Not Verified,1892,3,26,280.27,PhonePe,Android,0.617,0
USR00908,45-54,Amritsar,Tier 3,Verified,2103,1,10,83.91,PhonePe,Android,0.165,0
USR00909,55+,Delhi,Tier 1,Not Verified,2132,4,59,350.5,GPay,iOS,0.889,0
USR00910,18-24,Agra,Tier 2,Not Verified,1054,2,12,626.86,PhonePe,Android,0.969,0
USR00911,55+,Kochi,Tier 2,Verified,1026,2,31,336.96,PhonePe,iOS,0.965,0
USR00912,18-24,Vadodara,Tier 2,Verified,2433,3,23,879.66,Paytm,Android,0.534,0
USR00913,25-34,Pune,Tier 1,Not Verified,932,2,31,670.16,PhonePe,Android,0.307,0
USR00914,55+,Jalandhar,Tier 3,Verified,2145,2,23,306.28,BHIM,Android,0.731,0
USR00915,25-34,Chennai,Tier 1,Verified,410,1,27,1368.19,GPay,Android,0.774,0
USR00916,45-54,Aurangabad,Tier 3,Verified,761,1,19,299.03,GPay,Android,0.418,0
USR00917,18-24,Chennai,Tier 1,Verified,778,3,47,1346.37,PhonePe,Web,0.715,0
USR00918,18-24,Ahmedabad,Tier 1,Verified,847,1,39,908.48,PhonePe,Android,0.318,0
USR00919,35-44,Nagpur,Tier 2,Verified,860,3,28,310.22,GPay,Web,0.853,0
USR00920,25-34,Kochi,Tier 2,Verified,466,1,12,513.41,BHIM,iOS,0.171,0
USR00921,18-24,Vadodara,Tier 2,Verified,57,2,25,655.31,GPay,iOS,0.587,1
USR00922,35-44,Ahmedabad,Tier 1,Verified,1550,2,42,839.96,BHIM,Android,0.543,0
USR00923,35-44,Indore,Tier 2,Verified,2383,3,30,744.41,PhonePe,Web,0.542,0
USR00924,25-34,Indore,Tier 2,Verified,2123,1,26,959.87,Paytm,Android,0.3,0
USR00925,35-44,Mumbai,Tier 1,Verified,2183,2,61,220.93,PhonePe,iOS,0.53,0
USR00926,35-44,Aurangabad,Tier 3,Verified,1452,1,18,135.28,Amazon Pay,iOS,0.718,0
USR00927,25-34,Ranchi,Tier 3,Verified,2152,1,11,291.21,GPay,Web,0.72,1
USR00928,25-34,Hyderabad,Tier 1,Verified,1584,2,46,1315.99,Paytm,iOS,0.393,0
USR00929,35-44,Chennai,Tier 1,Verified,796,2,50,661.61,Paytm,Android,0.313,0
USR00930,25-34,Agra,Tier 2,Verified,1435,1,23,349.64,GPay,iOS,0.549,0
USR00931,18-24,Kolkata,Tier 1,Verified,1525,3,39,1176.48,GPay,Android,0.352,0
USR00932,25-34,Kanpur,Tier 2,Verified,2388,2,28,2331.74,GPay,Web,0.833,0
USR00933,18-24,Kochi,Tier 2,Verified,995,2,35,195.8,PhonePe,Android,0.871,0
USR00934,25-34,Madurai,Tier 3,Verified,642,1,28,410.74,Paytm,Android,0.109,0
USR00935,18-24,Kanpur,Tier 2,Not Verified,2147,2,43,333.68,GPay,Android,0.384,0
USR00936,45-54,Visakhapatnam,Tier 2,Verified,2332,3,29,827.9,PhonePe,Android,0.143,0
USR00937,25-34,Guwahati,Tier 3,Not Verified,275,1,28,355.99,Paytm,Android,0.329,0
USR00938,18-24,Lucknow,Tier 2,Verified,1872,2,26,415.34,PhonePe,Android,0.334,0
USR00939,18-24,Coimbatore,Tier 2,Verified,1085,1,32,242.06,Paytm,Android,0.471,0
USR00940,25-34,Surat,Tier 2,Verified,844,2,24,100.52,Paytm,Android,0.685,0
USR00941,35-44,Kochi,Tier 2,Verified,1195,1,32,702.68,GPay,Android,0.706,0
USR00942,45-54,Rajkot,Tier 2,Verified,1860,3,33,440.46,GPay,Android,0.443,0
USR00943,35-44,Warangal,Tier 3,Verified,623,3,20,255.03,PhonePe,iOS,0.677,0
USR00944,25-34,Amritsar,Tier 3,Verified,2371,1,22,317.09,BHIM,Android,0.916,0
USR00945,35-44,Bhopal,Tier 2,Not Verified,964,1,30,277.24,BHIM,Android,0.688,0
USR00946,18-24,Agra,Tier 2,Verified,1649,1,33,474.13,GPay,Android,0.5,0
USR00947,18-24,Bhopal,Tier 2,Verified,2434,2,35,660.29,Paytm,iOS,0.505,0
USR00948,55+,Mumbai,Tier 1,Verified,542,2,35,1428.14,Amazon Pay,iOS,0.696,0
USR00949,18-24,Tiruchirappalli,Tier 3,Verified,357,1,25,439.53,GPay,Web,0.457,0
USR00950,25-34,Varanasi,Tier 3,Verified,1968,2,2,700.7,GPay,Android,0.124,0
USR00951,25-34,Kochi,Tier 2,Verified,370,1,39,954.48,GPay,iOS,0.656,0
USR00952,25-34,Indore,Tier 2,Verified,1626,1,39,506.34,PhonePe,iOS,0.323,0
USR00953,25-34,Bengaluru,Tier 1,Not Verified,567,2,35,1262.09,PhonePe,Android,0.254,1
USR00954,35-44,Bhopal,Tier 2,Verified,1362,3,14,1157.66,PhonePe,Android,0.52,0
USR00955,25-34,Indore,Tier 2,Verified,1145,2,34,392.99,PhonePe,Android,0.222,0
USR00956,55+,Aurangabad,Tier 3,Not Verified,755,2,12,252.52,PhonePe,Android,0.511,0
USR00957,18-24,Varanasi,Tier 3,Verified,2340,1,8,136.13,Paytm,Android,0.676,0
USR00958,25-34,Kolkata,Tier 1,Verified,2002,2,49,453.48,PhonePe,iOS,0.824,0
USR00959,45-54,Jalandhar,Tier 3,Not Verified,1718,1,15,247.31,GPay,iOS,0.373,1
USR00960,45-54,Meerut,Tier 3,Verified,588,1,17,447.76,GPay,Android,0.522,1
USR00961,25-34,Ahmedabad,Tier 1,Verified,1984,1,76,610.34,BHIM,iOS,0.789,0
USR00962,45-54,Agra,Tier 2,Not Verified,977,2,30,279.26,GPay,Android,0.593,0
USR00963,45-54,Indore,Tier 2,Verified,2326,1,33,630.0,Amazon Pay,Android,0.325,0
USR00964,25-34,Warangal,Tier 3,Verified,1626,3,15,871.19,GPay,Android,0.299,0
USR00965,18-24,Surat,Tier 2,Verified,1011,2,27,122.83,PhonePe,Android,0.82,0
USR00966,35-44,Tiruchirappalli,Tier 3,Verified,1143,1,23,276.53,GPay,Android,0.769,0
USR00967,35-44,Amritsar,Tier 3,Verified,800,3,11,424.15,PhonePe,Android,0.264,0
USR00968,55+,Ahmedabad,Tier 1,Verified,1884,1,39,959.68,GPay,Android,0.66,0
USR00969,55+,Mumbai,Tier 1,Verified,653,1,14,749.68,Paytm,Android,0.581,0
USR00970,25-34,Lucknow,Tier 2,Not Verified,1185,1,25,867.62,Paytm,Android,0.744,0
USR00971,25-34,Mysuru,Tier 3,Verified,399,1,14,277.28,WhatsApp Pay,Android,0.544,0
USR00972,25-34,Visakhapatnam,Tier 2,Not Verified,2071,4,31,196.33,PhonePe,iOS,0.517,0
USR00973,18-24,Kolkata,Tier 1,Verified,358,3,34,1219.25,PhonePe,Android,0.956,0
USR00974,55+,Madurai,Tier 3,Verified,1637,1,11,205.59,GPay,Android,0.523,0
USR00975,25-34,Chandigarh,Tier 2,Not Verified,1054,3,44,311.28,PhonePe,Android,0.845,0
USR00976,25-34,Hyderabad,Tier 1,Verified,1606,2,49,924.21,PhonePe,Android,0.499,0
USR00977,25-34,Jaipur,Tier 2,Verified,845,1,33,789.23,PhonePe,Android,0.794,0
USR00978,25-34,Mysuru,Tier 3,Verified,1966,1,32,269.93,GPay,iOS,0.965,0
USR00979,35-44,Kanpur,Tier 2,Verified,202,2,21,607.77,GPay,Android,0.595,0
USR00980,35-44,Vadodara,Tier 2,Verified,1253,1,18,443.49,WhatsApp Pay,Android,0.899,0
USR00981,25-34,Nagpur,Tier 2,Verified,492,1,46,294.73,GPay,iOS,0.491,1
USR00982,25-34,Kochi,Tier 2,Verified,1160,2,20,850.79,GPay,iOS,0.456,0
USR00983,25-34,Jaipur,Tier 2,Verified,2410,2,35,267.86,WhatsApp Pay,Android,0.528,0
USR00984,25-34,Bhopal,Tier 2,Verified,396,1,36,374.92,PhonePe,Android,0.55,0
USR00985,18-24,Kolkata,Tier 1,Verified,275,1,32,1238.68,Paytm,Android,0.68,0
USR00986,25-34,Kochi,Tier 2,Verified,469,1,27,356.01,Paytm,iOS,0.309,0
USR00987,25-34,Kolkata,Tier 1,Verified,1826,2,42,968.53,GPay,Android,0.119,0
USR00988,35-44,Bengaluru,Tier 1,Verified,1056,3,49,492.18,PhonePe,iOS,0.537,0
USR00989,25-34,Visakhapatnam,Tier 2,Verified,2253,2,30,282.72,PhonePe,Android,0.271,0
USR00990,45-54,Bhopal,Tier 2,Not Verified,1355,2,16,1418.26,GPay,Android,0.348,0
USR00991,25-34,Indore,Tier 2,Not Verified,2301,1,17,218.22,PhonePe,iOS,0.578,0
USR00992,35-44,Chandigarh,Tier 2,Verified,1108,2,30,1001.16,PhonePe,Android,0.509,0
USR00993,18-24,Coimbatore,Tier 2,Not Verified,1582,2,12,346.85,GPay,Android,0.895,0
USR00994,25-34,Bhopal,Tier 2,Verified,1008,1,34,493.64,PhonePe,iOS,0.157,0
USR00995,25-34,Pune,Tier 1,Verified,807,2,59,963.83,GPay,Android,0.548,0
USR00996,18-24,Solapur,Tier 3,Verified,1189,1,24,341.5,GPay,Android,0.677,0
USR00997,55+,Coimbatore,Tier 2,Verified,303,1,38,197.32,Amazon Pay,iOS,0.944,0
USR00998,18-24,Jodhpur,Tier 3,Verified,857,1,24,394.86,GPay,Android,0.272,1
USR00999,18-24,Warangal,Tier 3,Verified,1621,2,33,366.35,Paytm,Android,0.573,0
USR01000,35-44,Visakhapatnam,Tier 2,Verified,231,1,18,826.06,GPay,Android,0.645,0
USR01001,25-34,Hyderabad,Tier 1,Verified,2042,3,58,1275.57,PhonePe,Android,0.849,0
USR01002,18-24,Surat,Tier 2,Verified,278,1,31,527.98,GPay,Android,0.769,0
USR01003,25-34,Meerut,Tier 3,Verified,1541,2,19,332.66,PhonePe,iOS,0.152,0
USR01004,35-44,Coimbatore,Tier 2,Verified,196,2,30,227.81,PhonePe,iOS,0.851,0
USR01005,35-44,Nagpur,Tier 2,Verified,2157,1,30,1539.59,Amazon Pay,iOS,0.753,0
USR01006,45-54,Hyderabad,Tier 1,Verified,821,2,54,233.46,GPay,iOS,0.324,0
USR01007,18-24,Bengaluru,Tier 1,Verified,2317,2,51,977.64,Paytm,iOS,0.474,0
USR01008,18-24,Surat,Tier 2,Verified,2391,1,47,658.24,PhonePe,iOS,0.513,0
USR01009,18-24,Indore,Tier 2,Verified,456,1,34,817.35,Amazon Pay,Android,0.262,0
USR01010,18-24,Jalandhar,Tier 3,Verified,677,2,12,423.2,PhonePe,iOS,0.64,0
USR01011,35-44,Kolkata,Tier 1,Verified,2283,4,24,1687.88,GPay,Android,0.392,0
USR01012,45-54,Pune,Tier 1,Verified,1354,2,40,328.28,PhonePe,iOS,0.607,0
USR01013,25-34,Madurai,Tier 3,Verified,2283,3,11,355.08,Paytm,Android,0.329,0
USR01014,45-54,Vadodara,Tier 2,Verified,1656,1,32,660.74,PhonePe,Android,0.131,0
USR01015,55+,Mumbai,Tier 1,Verified,2150,1,43,713.61,Paytm,Android,0.901,1
USR01016,25-34,Hyderabad,Tier 1,Verified,909,3,22,658.75,GPay,iOS,0.12,0
USR01017,18-24,Rajkot,Tier 2,Verified,1160,3,23,570.11,GPay,Android,0.56,0
USR01018,35-44,Solapur,Tier 3,Verified,663,1,23,643.98,PhonePe,Android,0.514,0
USR01019,35-44,Chennai,Tier 1,Verified,1533,3,14,852.88,GPay,Android,0.325,0
USR01020,45-54,Visakhapatnam,Tier 2,Verified,406,2,33,1279.2,Amazon Pay,Android,0.612,0
USR01021,35-44,Lucknow,Tier 2,Verified,1359,2,50,746.89,PhonePe,Android,0.256,0
USR01022,35-44,Tiruchirappalli,Tier 3,Verified,2390,3,22,230.02,GPay,iOS,0.186,0
USR01023,35-44,Mumbai,Tier 1,Not Verified,2390,1,33,2410.05,Paytm,Android,0.802,0
USR01024,55+,Kolkata,Tier 1,Verified,1455,3,26,1895.49,GPay,Android,0.491,0
USR01025,35-44,Lucknow,Tier 2,Verified,958,2,18,350.55,PhonePe,Android,0.865,0
USR01026,25-34,Warangal,Tier 3,Not Verified,1596,1,19,302.59,PhonePe,Web,0.572,0
USR01027,35-44,Bengaluru,Tier 1,Not Verified,1368,2,54,789.85,PhonePe,Android,0.299,0
USR01028,18-24,Pune,Tier 1,Verified,1855,2,48,552.47,Amazon Pay,Android,0.618,0
USR01029,18-24,Patna,Tier 2,Verified,1216,2,34,336.3,GPay,Android,0.233,0
USR01030,18-24,Vadodara,Tier 2,Verified,2370,2,39,243.39,GPay,iOS,0.593,0
USR01031,25-34,Pune,Tier 1,Verified,2085,1,33,1444.01,Amazon Pay,iOS,0.728,0
USR01032,35-44,Ahmedabad,Tier 1,Verified,2320,1,65,532.92,Paytm,Android,0.456,0
USR01033,25-34,Hyderabad,Tier 1,Verified,1022,1,45,2528.04,Paytm,Android,0.799,0
USR01034,25-34,Delhi,Tier 1,Verified,490,2,59,603.37,Amazon Pay,Android,0.481,0
USR01035,18-24,Bhopal,Tier 2,Not Verified,1441,2,10,476.4,Amazon Pay,Android,0.122,0
USR01036,25-34,Bhopal,Tier 2,Verified,1841,2,47,306.0,Paytm,Android,0.496,0
USR01037,18-24,Mysuru,Tier 3,Verified,847,2,14,252.1,GPay,iOS,0.24,0
USR01038,25-34,Ranchi,Tier 3,Verified,490,2,17,178.71,GPay,Android,0.319,0
USR01039,55+,Bengaluru,Tier 1,Not Verified,1208,1,18,1449.89,PhonePe,Android,0.724,0
USR01040,25-34,Vadodara,Tier 2,Verified,1959,1,28,676.46,PhonePe,Android,0.288,0
USR01041,25-34,Hyderabad,Tier 1,Verified,2268,2,75,483.89,Paytm,Android,0.333,0
USR01042,25-34,Tiruchirappalli,Tier 3,Verified,608,2,17,197.81,BHIM,Android,0.701,0
USR01043,25-34,Varanasi,Tier 3,Verified,2187,1,23,463.23,GPay,Android,0.253,0
USR01044,25-34,Kochi,Tier 2,Verified,1141,1,27,419.42,GPay,Android,0.689,1
USR01045,35-44,Pune,Tier 1,Verified,1141,2,27,373.49,GPay,iOS,0.922,0
USR01046,55+,Delhi,Tier 1,Not Verified,108,1,75,2606.37,Paytm,Android,0.895,0
USR01047,18-24,Patna,Tier 2,Verified,2112,4,49,170.19,Amazon Pay,Android,0.19,0
USR01048,18-24,Meerut,Tier 3,Verified,2475,2,13,115.79,GPay,Android,0.268,0
USR01049,25-34,Nashik,Tier 3,Verified,2326,3,20,497.99,PhonePe,Android,0.119,0
USR01050,35-44,Aurangabad,Tier 3,Verified,1278,1,22,212.21,GPay,Web,0.454,0
USR01051,35-44,Kolkata,Tier 1,Verified,1471,1,59,839.18,PhonePe,Android,0.372,0
USR01052,18-24,Chennai,Tier 1,Verified,283,2,34,1055.22,GPay,Android,0.891,0
USR01053,35-44,Chandigarh,Tier 2,Verified,150,3,35,397.83,BHIM,iOS,0.954,0
USR01054,45-54,Kolkata,Tier 1,Verified,1639,2,22,1554.95,GPay,Android,0.179,0
USR01055,35-44,Surat,Tier 2,Verified,961,1,9,408.46,Paytm,iOS,0.616,0
USR01056,25-34,Chennai,Tier 1,Verified,1378,1,64,1351.78,Amazon Pay,Android,0.219,0
USR01057,18-24,Solapur,Tier 3,Verified,2247,2,28,384.33,BHIM,Android,0.282,0
USR01058,45-54,Bengaluru,Tier 1,Verified,1791,4,43,444.12,PhonePe,Android,0.978,0
USR01059,18-24,Bengaluru,Tier 1,Verified,1330,1,30,1094.32,Amazon Pay,Android,0.58,0
USR01060,45-54,Bengaluru,Tier 1,Verified,1330,3,57,1566.49,GPay,Android,0.231,1
USR01061,18-24,Bhopal,Tier 2,Verified,1725,4,36,774.98,PhonePe,iOS,0.373,0
USR01062,35-44,Meerut,Tier 3,Verified,1151,1,12,156.99,GPay,Android,0.269,0
USR01063,25-34,Mumbai,Tier 1,Not Verified,1123,2,49,610.82,Paytm,Android,0.651,0
USR01064,25-34,Mysuru,Tier 3,Verified,136,1,13,518.41,Paytm,Android,0.719,0
USR01065,25-34,Aurangabad,Tier 3,Verified,1950,2,21,161.46,Paytm,Android,0.437,0
USR01066,25-34,Vadodara,Tier 2,Not Verified,1970,1,41,517.61,BHIM,Android,0.274,1
USR01067,25-34,Mumbai,Tier 1,Verified,1135,4,46,335.89,BHIM,Android,0.3,0
USR01068,25-34,Nagpur,Tier 2,Verified,867,1,28,546.91,GPay,iOS,0.934,0
USR01069,55+,Ahmedabad,Tier 1,Not Verified,1360,3,39,2514.4,GPay,iOS,0.899,0
USR01070,45-54,Mumbai,Tier 1,Verified,1588,2,43,769.84,WhatsApp Pay,iOS,0.455,0
USR01071,25-34,Solapur,Tier 3,Verified,2462,2,17,119.87,PhonePe,Android,0.677,0
USR01072,55+,Mumbai,Tier 1,Verified,2162,1,16,738.09,PhonePe,Android,0.511,0
USR01073,25-34,Indore,Tier 2,Verified,1036,2,38,704.64,GPay,Android,0.456,0
USR01074,25-34,Coimbatore,Tier 2,Verified,1616,2,22,402.52,GPay,Android,0.668,1
USR01075,35-44,Visakhapatnam,Tier 2,Not Verified,1830,1,48,226.46,WhatsApp Pay,Android,0.374,0
USR01076,18-24,Nashik,Tier 3,Verified,711,1,29,130.78,BHIM,Web,0.652,0
USR01077,18-24,Coimbatore,Tier 2,Verified,612,1,18,676.57,PhonePe,iOS,0.681,0
USR01078,25-34,Aurangabad,Tier 3,Verified,493,1,9,208.05,Paytm,Android,0.627,0
USR01079,25-34,Bengaluru,Tier 1,Verified,1640,1,33,1015.53,Paytm,Android,0.506,0
USR01080,18-24,Hyderabad,Tier 1,Not Verified,1892,1,40,1150.32,Paytm,Android,0.392,0
USR01081,25-34,Tiruchirappalli,Tier 3,Verified,701,2,17,211.06,WhatsApp Pay,Android,0.211,0
USR01082,18-24,Ahmedabad,Tier 1,Verified,1516,1,27,2060.62,Amazon Pay,Android,0.737,0
USR01083,45-54,Bengaluru,Tier 1,Verified,1581,2,48,316.03,BHIM,Android,0.14,0
USR01084,35-44,Jalandhar,Tier 3,Verified,2346,3,13,762.86,PhonePe,iOS,0.876,0
USR01085,18-24,Guwahati,Tier 3,Verified,762,2,5,250.01,PhonePe,Android,0.146,0
USR01086,25-34,Rajkot,Tier 2,Verified,1857,1,34,713.75,PhonePe,Android,0.263,0
USR01087,25-34,Nagpur,Tier 2,Verified,44,2,26,363.79,Amazon Pay,Android,0.328,0
USR01088,45-54,Chandigarh,Tier 2,Verified,2072,2,20,358.65,PhonePe,Android,0.105,0
USR01089,25-34,Nagpur,Tier 2,Verified,918,2,35,478.31,PhonePe,iOS,0.528,0
USR01090,18-24,Delhi,Tier 1,Verified,2492,2,33,636.16,GPay,iOS,0.32,0
USR01091,25-34,Hyderabad,Tier 1,Verified,230,1,83,1016.58,GPay,Android,0.15,0
USR01092,45-54,Kanpur,Tier 2,Verified,162,2,36,154.04,PhonePe,Android,0.854,0
USR01093,25-34,Indore,Tier 2,Verified,389,1,42,453.49,PhonePe,Android,0.475,0
USR01094,35-44,Surat,Tier 2,Verified,1194,2,20,653.72,Paytm,iOS,0.722,0
USR01095,25-34,Bengaluru,Tier 1,Verified,1895,2,30,1262.46,PhonePe,iOS,0.424,1
USR01096,45-54,Madurai,Tier 3,Not Verified,1255,1,23,265.53,GPay,Web,0.908,0
USR01097,35-44,Kochi,Tier 2,Verified,1780,3,35,342.48,GPay,iOS,0.158,0
USR01098,35-44,Delhi,Tier 1,Verified,1154,1,65,1443.19,PhonePe,Android,0.472,0
