user_id,Recency,Frequency,Monetary,Avg_Txn_Value,Weekend_Ratio,Night_Ratio,user_loyalty_score
USR01019,30,6,9671.03,1611.8383333333334,0.16666666666666666,0.16666666666666666,4838.515
USR01020,30,7,11083.630000000001,1583.3757142857144,0.7142857142857143,0.42857142857142855,5545.3150000000005
USR01021,13,8,5876.72,734.59,0.125,0.25,2942.36
USR01022,48,5,1889.16,377.832,0.2,0.2,947.08
USR01023,16,6,18404.12,3067.353333333333,0.5,0.5,9205.06
USR01024,53,9,24826.66,2758.5177777777776,0.2222222222222222,0.1111111111111111,12417.83
USR01025,40,5,3356.88,671.376,0.2,0.2,1680.94
USR01026,16,10,2916.78,291.678,0.1,0.2,1463.39
USR01027,68,6,8952.52,1492.0866666666668,0.16666666666666666,0.3333333333333333,4479.26
USR01028,2,11,5827.17,529.7427272727273,0.45454545454545453,0.36363636363636365,2919.085
USR01029,26,15,6016.33,401.08866666666665,0.13333333333333333,0.3333333333333333,3015.665
USR01030,8,7,3468.74,495.53428571428566,0.14285714285714285,0.42857142857142855,1737.87
USR01031,15,13,25552.39,1965.5684615384614,0.23076923076923078,0.5384615384615384,12782.695
USR01032,31,14,9179.06,655.6471428571429,0.21428571428571427,0.42857142857142855,4596.53
USR01033,127,9,24280.46,2697.8288888888887,0.3333333333333333,0.3333333333333333,12144.73
USR01034,15,9,5946.25,660.6944444444445,0.3333333333333333,0.2222222222222222,2977.625
USR01035,70,9,3970.05,441.1166666666667,0.6666666666666666,0.3333333333333333,1989.525
USR01036,11,11,2673.67,243.0609090909091,0.18181818181818182,0.18181818181818182,1342.335
USR01037,18,9,3361.06,373.4511111111111,0.5555555555555556,0.2222222222222222,1685.03
USR01038,98,7,1613.1499999999999,230.45,0.2857142857142857,0.5714285714285714,810.0749999999999
USR01039,15,14,24516.789999999997,1751.1992857142855,0.2857142857142857,0.14285714285714285,12265.394999999999
USR01040,60,12,14897.09,1241.4241666666667,0.16666666666666666,0.08333333333333333,7454.545
USR01041,40,14,11382.75,813.0535714285714,0.21428571428571427,0.2857142857142857,5698.375
USR01042,32,10,2129.45,212.945,0.2,0.1,1069.725
USR01043,64,7,4420.36,631.4799999999999,0.2857142857142857,0.2857142857142857,2213.68
USR01044,85,6,3128.62,521.4366666666666,0.3333333333333333,0.3333333333333333,1567.31
USR01045,25,9,2406.91,267.4344444444444,0.1111111111111111,0.3333333333333333,1207.955
USR01046,36,11,26529.32,2411.7563636363634,0.2727272727272727,0.09090909090909091,13270.16
USR01047,41,13,1755.53,135.04076923076923,0.23076923076923078,0.23076923076923078,884.265
USR01048,24,11,2101.87,191.0790909090909,0.2727272727272727,0.45454545454545453,1056.435
USR01049,9,14,8428.2,602.0142857142857,0.35714285714285715,0.21428571428571427,4221.1
USR01050,73,15,2720.2599999999998,181.35066666666665,0.2,0.3333333333333333,1367.6299999999999
USR01051,49,12,12996.58,1083.0483333333334,0.08333333333333333,0.16666666666666666,6504.29
USR01052,18,8,13219.949999999999,1652.4937499999999,0.25,0.25,6613.974999999999
USR01053,10,17,12593.1,740.7705882352941,0.23529411764705882,0.29411764705882354,6305.05
USR01054,8,8,12322.76,1540.345,0.125,0.5,6165.38
USR01055,25,6,1930.65,321.77500000000003,0.5,0.16666666666666666,968.325
USR01056,72,10,15398.369999999999,1539.837,0.4,0.3,7704.1849999999995
USR01057,47,9,5033.11,559.2344444444444,0.3333333333333333,0.6666666666666666,2521.055
USR01058,33,16,12399.220000000001,774.9512500000001,0.25,0.5,6207.610000000001
USR01059,19,7,13113.24,1873.32,0.14285714285714285,0.42857142857142855,6560.12
USR01060,92,9,24024.27,2669.3633333333332,0.3333333333333333,0.0,12016.635
USR01061,17,10,6989.84,698.984,0.1,0.2,3499.92
USR01062,48,8,2035.8200000000002,254.47750000000002,0.125,0.375,1021.9100000000001
USR01063,67,7,6111.46,873.0657142857143,0.2857142857142857,0.42857142857142855,3059.23
USR01064,66,7,3617.1800000000003,516.74,0.2857142857142857,0.2857142857142857,1812.0900000000001
USR01065,31,4,1647.49,411.8725,1.0,0.0,825.745
USR01066,5,9,7735.0,859.4444444444445,0.2222222222222222,0.2222222222222222,3872.0
USR01067,46,8,2898.2200000000003,362.27750000000003,0.125,0.25,1453.1100000000001
USR01068,34,10,8153.61,815.361,0.2,0.3,4081.805
USR01069,6,15,37832.23,2522.148666666667,0.5333333333333333,0.13333333333333333,18923.615
USR01070,41,12,12019.69,1001.6408333333334,0.08333333333333333,0.16666666666666666,6015.845
USR01071,43,12,2278.95,189.9125,0.4166666666666667,0.3333333333333333,1145.475
USR01072,10,15,13200.65,880.0433333333333,0.26666666666666666,0.13333333333333333,6607.825
USR01073,26,10,8365.41,836.5409999999999,0.1,0.4,4187.705
USR01074,78,9,2369.8,263.31111111111113,0.2222222222222222,0.2222222222222222,1189.4
USR01075,56,9,2971.65,330.18333333333334,0.2222222222222222,0.3333333333333333,1490.325
USR01076,2,10,1165.17,116.51700000000001,0.1,0.1,587.585
USR01077,62,7,5243.23,749.0328571428571,0.14285714285714285,0.14285714285714285,2625.115
USR01078,4,9,1638.96,182.10666666666668,0.2222222222222222,0.3333333333333333,823.98
USR01079,42,11,12489.56,1135.4145454545453,0.45454545454545453,0.2727272727272727,6250.28
USR01080,13,6,8774.85,1462.4750000000001,0.0,0.3333333333333333,4390.425
USR01081,4,9,2299.94,255.54888888888888,0.1111111111111111,0.3333333333333333,1154.47
USR01082,14,7,28430.24,4061.4628571428575,0.14285714285714285,0.2857142857142857,14218.62
USR01083,11,11,3289.33,299.03,0.2727272727272727,0.2727272727272727,1650.165
USR01084,5,6,4100.16,683.36,0.16666666666666666,0.0,2053.08
USR01085,2,8,2251.2599999999998,281.40749999999997,0.25,0.375,1129.6299999999999
USR01086,1,10,11408.630000000001,1140.863,0.2,0.4,5709.3150000000005
USR01087,54,9,5881.9800000000005,653.5533333333334,0.2222222222222222,0.4444444444444444,2945.4900000000002
USR01088,106,12,7228.8,602.4,0.16666666666666666,0.3333333333333333,3620.4
USR01089,94,9,4747.99,527.5544444444445,0.3333333333333333,0.2222222222222222,2378.495
USR01090,6,8,4834.62,604.3275,0.25,0.375,2421.31
USR01091,38,16,26488.62,1655.53875,0.25,0.375,13252.31
USR01092,34,7,1383.49,197.64142857142858,0.14285714285714285,0.0,695.245
USR01093,25,8,5339.89,667.48625,0.375,0.25,2673.945
USR01094,5,10,7256.950000000001,725.695,0.2,0.6,3633.4750000000004
USR01095,7,13,24477.73,1882.9023076923077,0.23076923076923078,0.3076923076923077,12245.365
USR01096,2,13,4296.57,330.50538461538457,0.46153846153846156,0.3076923076923077,2154.785
USR01097,1,13,4536.27,348.9438461538462,0.3076923076923077,0.46153846153846156,2274.635
USR01098,1,10,18113.07,1811.307,0.3,0.4,9061.535
USR01099,4,11,41521.71,3774.700909090909,0.18181818181818182,0.2727272727272727,20766.355
USR01100,41,8,13417.41,1677.17625,0.25,0.125,6712.705
USR01101,21,9,5077.78,564.1977777777778,0.2222222222222222,0.1111111111111111,2543.39
USR01102,40,8,12289.65,1536.20625,0.125,0.5,6148.825
USR01103,32,14,3338.67,238.47642857142858,0.14285714285714285,0.35714285714285715,1676.335
USR01104,85,11,8932.61,812.0554545454546,0.09090909090909091,0.0,4471.805
USR01105,45,9,5340.75,593.4166666666666,0.5555555555555556,0.2222222222222222,2674.875
USR01106,56,12,17737.11,1478.0925,0.3333333333333333,0.4166666666666667,8874.555
USR01107,12,10,3339.26,333.92600000000004,0.3,0.2,1674.63
USR01108,11,9,1685.85,187.31666666666666,0.4444444444444444,0.3333333333333333,847.425
USR01109,15,11,6100.05,554.5500000000001,0.36363636363636365,0.2727272727272727,3055.525
USR01110,135,7,1273.57,181.9385714285714,0.2857142857142857,0.2857142857142857,640.285
USR01111,16,11,694.65,63.15,0.5454545454545454,0.36363636363636365,352.825
USR01112,27,7,2823.7200000000003,403.3885714285715,0.2857142857142857,0.42857142857142855,1415.3600000000001
USR01113,29,17,5405.33,317.9605882352941,0.35294117647058826,0.35294117647058826,2711.165
USR01114,202,3,593.69,197.89666666666668,0.0,0.0,298.345
USR01115,25,12,10687.39,890.6158333333333,0.25,0.25,5349.695
USR01116,33,14,8369.24,597.8028571428571,0.14285714285714285,0.5,4191.62
USR01117,20,6,1509.8600000000001,251.64333333333335,0.16666666666666666,0.0,757.9300000000001
USR01118,107,12,12871.4,1072.6166666666666,0.25,0.3333333333333333,6441.7
USR01119,158,12,4643.96,386.99666666666667,0.3333333333333333,0.5,2327.98
USR01120,13,14,17932.66,1280.9042857142856,0.14285714285714285,0.2857142857142857,8973.33
USR01121,121,7,5962.42,851.7742857142857,0.7142857142857143,0.42857142857142855,2984.71
USR01122,8,6,2881.99,480.33166666666665,0.16666666666666666,0.3333333333333333,1443.995
USR01123,33,7,1927.83,275.4042857142857,0.0,0.2857142857142857,967.415
USR01124,5,10,690.36,69.036,0.4,0.3,350.18
USR01125,44,11,8231.94,748.3581818181818,0.5454545454545454,0.2727272727272727,4121.47
USR01126,7,11,11524.05,1047.640909090909,0.2727272727272727,0.2727272727272727,5767.525
USR01127,19,12,6051.28,504.2733333333333,0.25,0.4166666666666667,3031.64
USR01128,25,14,2852.25,203.73214285714286,0.21428571428571427,0.14285714285714285,1433.125
USR01129,90,8,11680.14,1460.0175,0.375,0.375,5844.07
USR01130,1,11,3232.7999999999997,293.8909090909091,0.36363636363636365,0.36363636363636365,1621.8999999999999
USR01131,2,8,4433.66,554.2075,0.375,0.5,2220.83
USR01132,63,12,31832.870000000003,2652.7391666666667,0.3333333333333333,0.25,15922.435000000001
USR01133,46,7,3194.08,456.29714285714283,0.0,0.2857142857142857,1600.54
USR01134,19,11,8741.1,794.6454545454545,0.45454545454545453,0.18181818181818182,4376.05
USR01135,40,9,1885.22,209.4688888888889,0.4444444444444444,0.1111111111111111,947.11
USR01136,42,8,8126.12,1015.765,0.25,0.125,4067.06
USR01137,2,11,9243.84,840.3490909090909,0.2727272727272727,0.18181818181818182,4627.42
USR01138,25,16,8232.35,514.521875,0.375,0.3125,4124.175
USR01139,21,17,10699.720000000001,629.3952941176472,0.23529411764705882,0.23529411764705882,5358.360000000001
USR01140,101,14,19627.35,1401.9535714285714,0.2857142857142857,0.2857142857142857,9820.675
USR01141,3,12,6263.13,521.9275,0.16666666666666666,0.4166666666666667,3137.565
USR01142,13,7,4456.64,636.6628571428572,0.14285714285714285,0.42857142857142855,2231.82
USR01143,17,10,3376.96,337.696,0.1,0.5,1693.48
USR01144,7,12,4099.7,341.64166666666665,0.25,0.4166666666666667,2055.85
USR01145,40,10,22131.12,2213.112,0.0,0.3,11070.56
USR01146,60,11,19529.46,1775.4054545454544,0.18181818181818182,0.36363636363636365,9770.23
USR01147,36,12,1923.54,160.295,0.16666666666666666,0.4166666666666667,967.77
USR01148,32,9,5778.77,642.0855555555556,0.3333333333333333,0.3333333333333333,2893.885
USR01149,14,8,2448.93,306.11625,0.25,0.125,1228.465
USR01150,55,10,16777.0,1677.7,0.2,0.3,8393.5
USR01151,37,4,4314.67,1078.6675,0.25,0.25,2159.335
USR01152,15,10,14147.7,1414.77,0.3,0.3,7078.85
USR01153,39,10,21620.21,2162.0209999999997,0.5,0.4,10815.105
USR01154,6,7,7475.31,1067.9014285714286,0.0,0.2857142857142857,3741.155
USR01155,1,7,10343.130000000001,1477.5900000000001,0.5714285714285714,0.2857142857142857,5175.0650000000005
USR01156,170,7,2375.03,339.29,0.42857142857142855,0.5714285714285714,1191.015
USR01157,8,9,10371.27,1152.3633333333335,0.2222222222222222,0.3333333333333333,5190.135
USR01158,39,12,3548.33,295.69416666666666,0.16666666666666666,0.3333333333333333,1780.165
USR01159,24,4,2944.51,736.1275,0.5,0.5,1474.255
USR01160,9,10,5946.95,594.6949999999999,0.4,0.3,2978.475
USR01161,1,11,4958.33,450.7572727272727,0.0,0.0,2484.665
USR01162,21,7,11522.02,1646.0028571428572,0.2857142857142857,0.14285714285714285,5764.51
USR01163,2,10,2344.94,234.494,0.5,0.6,1177.47
USR01164,12,14,7305.06,521.7900000000001,0.21428571428571427,0.14285714285714285,3659.53
USR01165,88,4,1001.2099999999999,250.30249999999998,0.25,0.75,502.60499999999996
USR01166,20,11,21850.53,1986.411818181818,0.2727272727272727,0.36363636363636365,10930.765
USR01167,1,2,395.72,197.86,0.5,1.0,198.86
USR01168,30,15,5816.74,387.78266666666667,0.6,0.4666666666666667,2915.87
USR01169,11,11,10231.41,930.1281818181818,0.18181818181818182,0.6363636363636364,5121.205
USR01170,35,17,5388.35,316.9617647058824,0.058823529411764705,0.35294117647058826,2702.675
USR01171,5,11,4664.5199999999995,424.0472727272727,0.09090909090909091,0.36363636363636365,2337.7599999999998
USR01172,90,9,10312.93,1145.881111111111,0.2222222222222222,0.4444444444444444,5160.965
USR01173,25,10,3039.31,303.931,0.3,0.4,1524.655
USR01174,24,9,11566.32,1285.1466666666665,0.1111111111111111,0.0,5787.66
USR01175,3,13,51401.009999999995,3953.9238461538457,0.5384615384615384,0.5384615384615384,25707.004999999997
USR01176,69,7,3782.9700000000003,540.4242857142857,0.2857142857142857,0.2857142857142857,1894.9850000000001
USR01177,4,10,8417.1,841.71,0.2,0.3,4213.55
USR01178,17,12,16250.98,1354.2483333333332,0.4166666666666667,0.08333333333333333,8131.49
USR01179,27,13,3405.11,261.9315384615385,0.3076923076923077,0.15384615384615385,1709.055
USR01180,51,10,10266.23,1026.623,0.1,0.6,5138.115
USR01181,1,12,13703.07,1141.9225,0.5,0.5833333333333334,6857.535
USR01182,49,9,3660.0,406.6666666666667,0.1111111111111111,0.4444444444444444,1834.5
USR01183,43,7,20632.8,2947.542857142857,0.14285714285714285,0.14285714285714285,10319.9
USR01184,51,8,2263.4,282.925,0.25,0.125,1135.7
USR01185,59,9,2869.44,318.82666666666665,0.2222222222222222,0.3333333333333333,1439.22
USR01186,48,11,4626.77,420.6154545454546,0.2727272727272727,0.45454545454545453,2318.885
USR01187,1,10,13527.03,1352.703,0.3,0.0,6768.515
USR01188,14,13,7661.92,589.3784615384616,0.15384615384615385,0.23076923076923078,3837.46
USR01189,90,6,11368.8,1894.8,0.16666666666666666,0.3333333333333333,5687.4
USR01190,8,9,1405.2,156.13333333333333,0.2222222222222222,0.1111111111111111,707.1
USR01191,43,4,4021.7200000000003,1005.4300000000001,0.5,0.5,2012.8600000000001
USR01192,7,16,2804.98,175.31125,0.3125,0.25,1410.49
USR01193,1,9,15327.01,1703.0011111111112,0.0,0.7777777777777778,7668.005
USR01194,36,11,8945.2,813.2,0.36363636363636365,0.36363636363636365,4478.1
USR01195,8,8,8573.04,1071.63,0.375,0.5,4290.52
USR01196,3,12,10689.68,890.8066666666667,0.3333333333333333,0.6666666666666666,5350.84
USR01197,49,12,17654.84,1471.2366666666667,0.25,0.08333333333333333,8833.42
USR01198,48,7,4720.45,674.35,0.2857142857142857,0.42857142857142855,2363.725
USR01199,4,15,2919.33,194.62199999999999,0.2,0.4,1467.165
USR01200,5,8,3974.79,496.84875,0.375,0.25,1991.395
USR01201,4,14,17379.13,1241.3664285714287,0.14285714285714285,0.35714285714285715,8696.565
USR01202,9,15,4264.5199999999995,284.3013333333333,0.4,0.3333333333333333,2139.7599999999998
USR01203,46,12,2207.9900000000002,183.9991666666667,0.16666666666666666,0.25,1109.9950000000001
USR01204,113,11,31165.34,2833.212727272727,0.2727272727272727,0.18181818181818182,15588.17
USR01205,14,7,19435.43,2776.4900000000002,0.5714285714285714,0.42857142857142855,9721.215
USR01206,42,11,12433.12,1130.2836363636363,0.36363636363636365,0.6363636363636364,6222.06
USR01207,3,14,9549.27,682.0907142857143,0.14285714285714285,0.7142857142857143,4781.635
USR01208,30,6,2669.76,444.96000000000004,0.3333333333333333,0.3333333333333333,1337.88
USR01209,26,13,3518.04,270.61846153846153,0.38461538461538464,0.23076923076923078,1765.52
USR01210,23,6,5371.8,895.3000000000001,0.16666666666666666,0.3333333333333333,2688.9
USR01211,74,8,1916.64,239.58,0.25,0.0,962.32
USR01212,9,15,11404.63,760.3086666666666,0.4666666666666667,0.4,5709.815
USR01213,35,8,8188.39,1023.54875,0.125,0.375,4098.195
USR01214,20,10,11110.42,1111.042,0.1,0.2,5560.21
USR01215,30,9,3426.14,380.6822222222222,0.3333333333333333,0.2222222222222222,1717.57
USR01216,102,8,25162.46,3145.3075,0.0,0.375,12585.23
USR01217,5,13,21516.55,1655.1192307692306,0.15384615384615385,0.46153846153846156,10764.775
USR01218,17,8,4909.9,613.7375,0.75,0.375,2458.95
USR01219,17,9,8175.27,908.3633333333333,0.5555555555555556,0.2222222222222222,4092.135
USR01220,6,10,2054.01,205.401,0.5,0.1,1032.005
USR01221,4,13,7599.320000000001,584.563076923077,0.3076923076923077,0.46153846153846156,3806.1600000000003
USR01222,1,6,4002.4500000000003,667.075,0.0,0.3333333333333333,2004.2250000000001
USR01223,32,6,4113.65,685.6083333333332,0.16666666666666666,0.16666666666666666,2059.825
USR01224,1,11,4162.42,378.4018181818182,0.09090909090909091,0.36363636363636365,2086.71
USR01225,60,12,8373.28,697.7733333333334,0.08333333333333333,0.4166666666666667,4192.64
USR01226,13,11,3597.59,327.0536363636364,0.2727272727272727,0.45454545454545453,1804.295
USR01227,35,6,1574.52,262.42,0.3333333333333333,0.3333333333333333,790.26
USR01228,7,6,2697.83,449.6383333333333,0.16666666666666666,0.3333333333333333,1351.915
USR01229,13,10,17388.27,1738.827,0.5,0.6,8699.135
USR01230,31,13,17985.72,1383.5169230769231,0.15384615384615385,0.6923076923076923,8999.36
USR01231,47,9,7654.85,850.5388888888889,0.4444444444444444,0.4444444444444444,3831.925
USR01232,38,8,20920.89,2615.11125,0.0,0.375,10464.445
USR01233,102,15,8570.71,571.3806666666666,0.26666666666666666,0.13333333333333333,4292.855
USR01234,20,7,13075.93,1867.99,0.14285714285714285,0.42857142857142855,6541.465
USR01235,13,7,3481.49,497.35571428571427,0.14285714285714285,0.2857142857142857,1744.245
USR01236,54,7,1049.73,149.96142857142857,0.14285714285714285,0.14285714285714285,528.365
USR01237,3,11,9593.55,872.1409090909091,0.36363636363636365,0.2727272727272727,4802.275
USR01238,10,15,18970.18,1264.6786666666667,0.2,0.2,9492.59
USR01239,47,11,11869.12,1079.010909090909,0.36363636363636365,0.2727272727272727,5940.06
USR01240,4,9,1837.11,204.12333333333333,0.6666666666666666,0.2222222222222222,923.055
USR01241,2,11,4271.150000000001,388.28636363636366,0.45454545454545453,0.36363636363636365,2141.0750000000003
USR01242,75,8,8554.359999999999,1069.2949999999998,0.125,0.5,4281.179999999999
USR01243,4,12,4381.16,365.09666666666664,0.25,0.6666666666666666,2196.58
USR01244,73,8,9590.64,1198.83,0.5,0.0,4799.32
USR01245,48,8,6303.64,787.955,0.375,0.875,3155.82
USR01246,26,8,4774.95,596.86875,0.5,0.25,2391.475
USR01247,1,6,725.5100000000001,120.91833333333335,0.3333333333333333,0.16666666666666666,365.75500000000005
USR01248,44,11,1158.93,105.35727272727273,0.36363636363636365,0.09090909090909091,584.965
USR01249,2,14,2289.8999999999996,163.5642857142857,0.21428571428571427,0.2857142857142857,1151.9499999999998
USR01250,14,12,5080.94,423.41166666666663,0.25,0.3333333333333333,2546.47
USR01251,1,13,26116.629999999997,2008.9715384615383,0.46153846153846156,0.46153846153846156,13064.814999999999
USR01252,46,10,85333.17,8533.317,0.2,0.3,42671.585
USR01253,37,8,12680.86,1585.1075,0.25,0.25,6344.43
USR01254,21,5,3936.33,787.266,0.2,0.2,1970.665
USR01255,49,6,7913.429999999999,1318.905,0.16666666666666666,0.5,3959.7149999999997
USR01256,54,10,2635.11,263.511,0.1,0.4,1322.555
USR01257,20,9,5485.59,609.51,0.2222222222222222,0.5555555555555556,2747.295
USR01258,4,12,30548.75,2545.7291666666665,0.4166666666666667,0.25,15280.375
USR01259,11,15,1650.25,110.01666666666667,0.2,0.4,832.625
USR01260,104,10,7877.28,787.728,0.3,0.1,3943.64
USR01261,39,9,2217.88,246.43111111111114,0.2222222222222222,0.4444444444444444,1113.44
USR01262,12,22,17517.5,796.25,0.18181818181818182,0.2727272727272727,8769.75
USR01263,22,10,9704.2,970.4200000000001,0.2,0.2,4857.1
USR01264,17,12,31245.28,2603.773333333333,0.4166666666666667,0.3333333333333333,15628.64
USR01265,45,14,23511.47,1679.3907142857145,0.42857142857142855,0.2857142857142857,11762.735
USR01266,27,8,2798.79,349.84875,0.25,0.375,1403.395
USR01267,19,11,6956.13,632.3754545454545,0.18181818181818182,0.18181818181818182,3483.565
USR01268,8,10,3388.79,338.879,0.3,0.1,1699.395
USR01269,16,11,8645.65,785.9681818181817,0.5454545454545454,0.18181818181818182,4328.325
USR01270,13,6,2533.53,422.25500000000005,0.3333333333333333,0.3333333333333333,1269.765
USR01271,16,7,3351.8,478.8285714285715,0.42857142857142855,0.14285714285714285,1679.4
USR01272,51,6,10289.24,1714.8733333333332,0.3333333333333333,0.5,5147.62
USR01273,11,8,4029.96,503.745,0.25,0.25,2018.98
USR01274,6,11,5453.55,495.77727272727276,0.18181818181818182,0.18181818181818182,2732.275
USR01275,26,10,4336.66,433.666,0.2,0.2,2173.33
USR01276,17,6,5112.78,852.13,0.5,0.5,2559.39
USR01277,52,4,4067.5,1016.875,0.25,0.25,2035.75
USR01278,36,9,5355.6,595.0666666666667,0.1111111111111111,0.5555555555555556,2682.3
USR01279,5,14,2748.68,196.3342857142857,0.21428571428571427,0.14285714285714285,1381.34
USR01280,40,12,5044.96,420.41333333333336,0.16666666666666666,0.5833333333333334,2528.48
USR01281,42,11,3291.62,299.23818181818183,0.2727272727272727,0.09090909090909091,1651.31
USR01282,171,2,1352.9099999999999,676.4549999999999,1.0,0.5,677.4549999999999
USR01283,12,7,3157.86,451.1228571428572,0.42857142857142855,0.42857142857142855,1582.43
USR01284,48,8,7280.06,910.0075,0.125,0.25,3644.03
USR01285,40,8,5498.93,687.36625,0.5,0.25,2753.465
USR01286,22,9,2733.0,303.6666666666667,0.3333333333333333,0.2222222222222222,1371.0
USR01287,33,8,16342.14,2042.7675,0.25,0.5,8175.07
USR01288,71,8,10550.44,1318.805,0.125,0.25,5279.22
USR01289,28,20,32554.62,1627.731,0.45,0.3,16287.31
USR01290,10,10,12778.77,1277.877,0.2,0.4,6394.385
USR01291,5,9,8593.63,954.8477777777777,0.2222222222222222,0.4444444444444444,4301.315
USR01292,7,8,2398.5099999999998,299.81374999999997,0.25,0.375,1203.2549999999999
USR01293,50,14,6930.12,495.00857142857143,0.2857142857142857,0.21428571428571427,3472.06
USR01294,8,9,15034.18,1670.4644444444446,0.2222222222222222,0.2222222222222222,7521.59
USR01295,12,10,17482.489999999998,1748.2489999999998,0.3,0.3,8746.244999999999
USR01296,32,9,7776.75,864.0833333333334,0.4444444444444444,0.3333333333333333,3892.875
USR01297,58,15,13459.96,897.3306666666666,0.4666666666666667,0.2,6737.48
USR01298,48,12,6061.76,505.1466666666667,0.3333333333333333,0.4166666666666667,3036.88
USR01299,1,9,2388.8199999999997,265.4244444444444,0.2222222222222222,0.2222222222222222,1198.9099999999999
USR01300,4,8,962.85,120.35625,0.125,0.25,485.425
USR01301,162,3,392.11,130.70333333333335,0.3333333333333333,0.6666666666666666,197.555
USR01302,12,14,10983.96,784.5685714285713,0.5,0.35714285714285715,5498.98
USR01303,46,10,4300.59,430.059,0.2,0.5,2155.295
USR01304,66,12,4841.24,403.43666666666667,0.25,0.4166666666666667,2426.62
USR01305,31,11,19879.280000000002,1807.207272727273,0.18181818181818182,0.5454545454545454,9945.140000000001
USR01306,86,14,15234.99,1088.2135714285714,0.2857142857142857,0.35714285714285715,7624.495
USR01307,20,15,33350.12,2223.3413333333333,0.13333333333333333,0.2,16682.56
USR01308,5,15,7107.05,473.80333333333334,0.13333333333333333,0.4,3561.025
USR01309,3,9,5165.46,573.94,0.3333333333333333,0.1111111111111111,2587.23
USR01310,3,7,5223.139999999999,746.1628571428571,0.7142857142857143,0.2857142857142857,2615.0699999999997
USR01311,38,9,2696.6499999999996,299.62777777777774,0.6666666666666666,0.3333333333333333,1352.8249999999998
USR01312,66,10,4207.15,420.715,0.3,0.2,2108.575
USR01313,13,6,2475.4,412.56666666666666,0.3333333333333333,0.6666666666666666,1240.7
USR01314,47,9,1377.87,153.09666666666666,0.3333333333333333,0.3333333333333333,693.435
USR01315,70,10,12315.59,1231.559,0.7,0.2,6162.795
USR01316,11,10,9895.38,989.5379999999999,0.2,0.6,4952.69
USR01317,113,7,2884.6499999999996,412.0928571428571,0.14285714285714285,0.14285714285714285,1445.8249999999998
USR01318,14,5,2905.11,581.022,0.2,0.6,1455.055
USR01319,67,7,3321.36,474.48,0.14285714285714285,0.42857142857142855,1664.18
USR01320,42,9,5271.46,585.7177777777778,0.2222222222222222,0.1111111111111111,2640.23
USR01321,12,9,9600.18,1066.6866666666667,0.1111111111111111,0.1111111111111111,4804.59
USR01322,2,13,16787.95,1291.3807692307694,0.23076923076923078,0.5384615384615384,8400.475
USR01323,14,12,22383.25,1865.2708333333333,0.4166666666666667,0.25,11197.625
USR01324,12,11,4814.11,437.6463636363636,0.36363636363636365,0.36363636363636365,2412.555
USR01325,31,6,2540.5699999999997,423.4283333333333,0.5,0.6666666666666666,1273.2849999999999
USR01326,16,9,1125.0,125.0,0.2222222222222222,0.4444444444444444,567.0
USR01327,86,10,8115.110000000001,811.5110000000001,0.4,0.7,4062.5550000000003
USR01328,4,7,1671.9,238.84285714285716,0.42857142857142855,0.2857142857142857,839.45
USR01329,17,13,19116.37,1470.49,0.38461538461538464,0.3076923076923077,9564.685
USR01330,6,10,8171.78,817.178,0.4,0.5,4090.89
USR01331,6,11,15599.35,1418.1227272727274,0.45454545454545453,0.36363636363636365,7805.175
USR01332,12,11,20091.350000000002,1826.4863636363639,0.18181818181818182,0.45454545454545453,10051.175000000001
USR01333,13,7,2207.09,315.29857142857145,0.2857142857142857,0.14285714285714285,1107.045
USR01334,60,6,8244.33,1374.055,0.3333333333333333,0.16666666666666666,4125.165
USR01335,20,7,10215.79,1459.3985714285716,0.0,0.14285714285714285,5111.395
USR01336,77,11,13299.47,1209.0427272727272,0.36363636363636365,0.2727272727272727,6655.235
USR01337,81,8,8141.88,1017.735,0.125,0.5,4074.94
USR01338,70,11,55818.079999999994,5074.370909090909,0.18181818181818182,0.2727272727272727,27914.539999999997
USR01339,4,12,7444.82,620.4016666666666,0.25,0.25,3728.41
USR01340,23,8,17064.640000000003,2133.0800000000004,0.5,0.125,8536.320000000002
USR01341,43,9,12522.07,1391.341111111111,0.3333333333333333,0.3333333333333333,6265.535
USR01342,26,10,7642.26,764.226,0.3,0.0,3826.13
USR01343,12,8,3661.1900000000005,457.64875000000006,0.25,0.5,1834.5950000000003
USR01344,46,8,9225.66,1153.2075,0.0,0.625,4616.83
USR01345,7,9,2209.89,245.54333333333332,0.6666666666666666,0.6666666666666666,1109.445
USR01346,10,10,2926.39,292.639,0.3,0.7,1468.195
USR01347,16,14,12917.58,922.6842857142857,0.14285714285714285,0.07142857142857142,6465.79
USR01348,14,4,10356.75,2589.1875,0.0,0.25,5180.375
USR01349,9,9,14319.25,1591.0277777777778,0.3333333333333333,0.2222222222222222,7164.125
USR01350,146,6,11208.25,1868.0416666666667,0.0,0.5,5607.125
USR01351,19,9,3420.02,380.0022222222222,0.3333333333333333,0.5555555555555556,1714.51
USR01352,147,12,29750.77,2479.2308333333335,0.25,0.5833333333333334,14881.385
USR01353,100,11,13652.74,1241.158181818182,0.18181818181818182,0.18181818181818182,6831.87
USR01354,11,11,4763.95,433.0863636363636,0.36363636363636365,0.36363636363636365,2387.475
USR01355,3,5,9007.810000000001,1801.5620000000004,0.6,0.2,4506.405000000001
USR01356,5,8,11058.38,1382.2975,0.375,0.25,5533.19
